screen_name,created_at,location,source,hashtags,text
jessyciocchi,2020-04-10 20:57:25,valencia. españa ,Twitter for Android,COVID19,"""To give you an idea of how bad it is, at this hospital more than 75% of the patients now are #COVID19."" 

Sky News' @alexrossiSKY witnesses the battles inside an intensive care unit treating #coronavirus patients in Barcelona. 

More on this story here: https://t.co/SdsslidUbS https://t.co/JjPqpFsusU"
ChrisKeelty,2020-04-10 20:57:22,"North East, England",Twitter Web App,COVID19,"New data suggests that if you're black or hispanic in the United States, you're twice as likely to die from #COVID19 https://t.co/LztEqJCP1Z"
MrsChang4,2020-04-10 20:57:19,,Twitter for Android,,"****COVID-19****

Certificate
Of
Vaccination
ID

Will you give yourself to the mark of the beast? 
Will you be enslaved?

#COVID19 #coronavirus #GatesVirus #DepopulationAgenda #LibertyOrDeath #VaccineAgenda #NoVaccineForMe #TechnocratApocalypse #EndTheShutdown #SaveAmerica"
PHodgett,2020-04-10 20:57:16,"Belfast, Northern Ireland",Twitter for iPhone,COVID19,"#COVID19 - WE ALL MUST DO IT TO GET THROUGH IT 

Visit @nidirect for more information on how we can all help in the fight against the #coronavirus

➡️ https://t.co/w6bXYBhcoT

#StayHomeSaveLives #EasterAtHome https://t.co/mZgyFMNFL3"
mehta_personal,2020-04-10 20:57:12,"Princeton, NJ",Twitter for iPhone,"Fujifilm, Antiviral, Drug_to_Treat, Coronavirus, China, COVID19",#Fujifilm’s #Antiviral Becomes First Approved #Drug_to_Treat #Coronavirus in #China - #COVID19 - https://t.co/9YK28ykZd4 - Congratulations👏- during holy Passover &amp; Easter weeks - ⁦@AbeShinzo⁩ ⁦@MFA_China⁩ ⁦@POTUS⁩ ⁦@VP⁩ @ChinaAmbUn https://t.co/SC5gUlTlL4
sabuakb100,2020-04-10 20:57:06,地球上の色んなところ,Twitter for Android,COVID19,"New data suggests that if you're black or hispanic in the United States, you're twice as likely to die from #COVID19 https://t.co/LztEqJCP1Z"
John25872967,2020-04-10 20:57:05,Australia,Twitter Web App,,Landlords asking for sex instead of rent during COVID-19 crisis https://t.co/baeNZr7aYd
AlisonGreenRD1,2020-04-10 20:57:03,"Kingston upon Thames, London",Twitter for iPhone,COVID19,"❓Do any foods protect against #COVID19?

❓Can you catch COVID from food?

❓Can you catch COVID from food packaging?

❓Can COVID spread through drinking water?

❓Can you still breastfeed if you have COVID19?

Evidence-based answers from @EUFIC 

Read👉🏽https://t.co/4AbtF5u99W"
ac_castroavila,2020-04-10 20:57:03,Chile,Twitter for Android,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
theZenLoon,2020-04-10 20:57:02,Nova Anglia,Twitter for iPhone,COVID19,"Albert Chambers, a 99-year-old war veteran, has thanked NHS nurses who cared for him while he had #COVID19, which he has now recovered from.

Read more about the UK #coronavirus outbreak: https://t.co/TZBDK9XaMG https://t.co/KfMkS4DdCn"
SupriyaVerma25,2020-04-10 20:57:01,"Toronto, Ontario",Buffer,"COVID19, coronavirus",In pictures: social distancing around the world https://t.co/wV7BrwSxlS #COVID19 #coronavirus https://t.co/SyXaKqOWOW
EOAccelerator,2020-04-10 20:57:00,"Alexandria, VA ",Sprout Social,"EOAccelerator, EONation, COVID19","You’ve probably already heard that eCommerce will grow significantly due to the COVID-19 Coronavirus. You’ll probably also agree that this is a rather general statement and one that needs some clarification. #EOAccelerator #EONation #COVID19

https://t.co/QSlG9RPiRY"
horstie,2020-04-10 20:56:59,"Nijmegen, The Netherlands",Buffer,"ICU, COVID19, coronavirus","Incidence of thrombotic complications in critically ill #ICU patients with COVID-19 https://t.co/3T7s9ompoE

Important data. Thanks for sharing fast!

#COVID19  #coronavirus"
AMANYAMARK10,2020-04-10 20:56:57,"Mbarara, Uganda",Twitter for Android,COVID19,"New data suggests that if you're black or hispanic in the United States, you're twice as likely to die from #COVID19 https://t.co/LztEqJCP1Z"
Albertomora14,2020-04-10 20:56:57,,Twitter for Android,COVID19,"New data suggests that if you're black or hispanic in the United States, you're twice as likely to die from #COVID19 https://t.co/LztEqJCP1Z"
moncrt,2020-04-10 20:56:54,,Twitter Web App,CORONAVIRUS,"1 OF THE 3 #CORONAVIRUS BOMBSHELLS IN MY BOOK HAS JUST BEEN PROVEN TRUE:
Scientists from China have identified two strains of COVID-19.
See pages 44 &amp; 204: The Dangers Of The Duality Of COVID19
Get your copy now: https://t.co/LGyUaKC4Vi
ABC confirmed: https://t.co/iH1jR2wb34
08"
baker_film,2020-04-10 20:56:53,"Parsons, KS",Twitter for Android,"COVID19, coronavirus, EssentialWorker",We would like to offer our condolences to those who have lost a loved one due to Covid-19 and to praise all of the essential workers who go into work at their own risk You all are doing a great job Thank you for your service #COVID19 #coronavirus #EssentialWorker
boppinmule,2020-04-10 20:56:53,,Twitter for iPad,"coronavirus, icatibant, covid19, radboudumc",Radboudumc researchers publish new insights into COVID-19 🇳🇱 #coronavirus #icatibant #covid19 #radboudumc https://t.co/kEIiHKY0Ts https://t.co/p1JJlcN6ka
ruthcherri,2020-04-10 20:56:51,"Michigan, USA",Twitter for iPad,,"Stay Home. Stay Safe. Save Lives. The state of Michigan (@migov) &amp; @MichiganHHS report today, April 10, 2020, 1,279 new COVID-19 cases &amp; 205 deaths. This brings #Michigan's total cases to 22,783 &amp; 1,281 deaths. Find the latest data, info &amp; #COVID19 news at https://t.co/niRBexCYOy https://t.co/F3lNxKu04g"
regina980626,2020-04-10 20:56:50,Nueva Ecija,Twitter for iPad,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
willfillinlater,2020-04-10 20:56:49,,Twitter for Android,COVID19,"New data suggests that if you're black or hispanic in the United States, you're twice as likely to die from #COVID19 https://t.co/LztEqJCP1Z"
HitZIceSTAT,2020-04-10 20:56:46,"Redlands, CA",Twitter for Android,"COVID19, pandemic, Coronavirus","'Great Influenza' author talks #COVID19, 1918 flu #pandemic (Q&amp;A with THE @johnmbarry) #Coronavirus https://t.co/WwRIl0Kljo https://t.co/iThkQfJY9R"
GirlsinICTSpain,2020-04-10 20:56:44,,Twitter Web App,,"""Gender equality and women’s rights are essential to getting through this pandemic together."" - @UN Secretary-General, @antonioguterres 

👇 New report spotlights the effects of the #COVID19 pandemic on women and girls.
https://t.co/f2YbIz942k"
fawadukhan,2020-04-10 20:56:38,,Twitter for Android,,"https://t.co/oTK5HQJVVC You are not alone. Healthcare professionals fighting COVID-19 can get free telepsych help in April 2020
#healthcare #hereforyou #telepsych #texas #covid19 #coronavirus #stress #depression #anxiety https://t.co/BbztPhhpyp"
07glen,2020-04-10 20:56:24,"North Tyneside, England",Twitter for Android,,I’ve just been fitted for PPE and we’re about to go into an intensive care unit at Milton Keynes Hospital to witness the incredible efforts of medics treating Covid 19 patients. Please note we won’t be depleting the hospital’s PPE stock #COVID19 #coronavirus #nhs https://t.co/L20jDvjc8i
Corona_US_Watch,2020-04-10 20:56:23,,Twitter Web App,"COVID19, Covid_19, COVID, CoronavirusPandemic, coronavirus, ChinaLiedAndPeopleDied","As Reported by USA Official State Websites:

Total Reported Tested Today: 115882
Total Reported Positive Today: 29195
Total Reported Deaths Today: 1759
#COVID19 #Covid_19 #COVID #CoronavirusPandemic
#coronavirus #ChinaLiedAndPeopleDied https://t.co/bX5I8PRFCj"
JohnSca89427985,2020-04-10 20:56:21,"Matthews, NC",Twitter for Android,COVID19,"New data suggests that if you're black or hispanic in the United States, you're twice as likely to die from #COVID19 https://t.co/LztEqJCP1Z"
TRedBooth,2020-04-10 20:56:19,,Twitter for Android,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
LaniganJane,2020-04-10 20:56:18,,Twitter for iPhone,COVID,156 residents of Irish nursing homes have died from #COVID-19 in 41 days. That's 54% of all COVID deaths so far. First time we got that figure. #COVIDー19 #COVID19 #COVIDー19 #coronavirus
BuiBender,2020-04-10 20:56:16,,Twitter Web App,,"Batshit crazy - “CDC advises that critical infrastructure workers may be permitted to continue work following potential exposure to COVID-19, provided they remain asymptomatic” ➡️ somebody forgetting asymptomatic transmission?? #COVID19 https://t.co/eno0El1YPA"
mybollix,2020-04-10 20:56:14,Down a boreen in Ireland 🇨🇮,Twitter for iPhone,COVID,156 residents of Irish nursing homes have died from #COVID-19 in 41 days. That's 54% of all COVID deaths so far. First time we got that figure. #COVIDー19 #COVID19 #COVIDー19 #coronavirus
scarl49932,2020-04-10 20:56:12,,Twitter for iPad,,"A Brooklyn judge held a full calendar call on March 12th. When a lawyer raised concerns about the lack of social distancing in the courtroom, the judge said, “If you don’t like it, you can leave.” Two weeks later, the judge died of #COVID19 complications. https://t.co/sycScpquWp"
noamelevi,2020-04-10 20:56:11,"UNC at Chapel Hill, NC",Twitter for Android,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
kevinpurcell,2020-04-10 20:56:10,"Seattle, WA, USA (mostly)",Tweetbot for iΟS,,"Community Transit will cut service by about 30%, up from 25% as previously announced. Reductions will begin Monday.

Ridership has fallen 71% compared to February.

#COVID19 #Coronavirus 

Source: https://t.co/dihaG4gJ0j https://t.co/VtHeo6GwuW"
waelriad,2020-04-10 20:56:09,Egypt \ Cairo,Twitter for Android,,"Even if you test negative for COVID-19, assume you have it, experts say | Live Science https://t.co/2mW3iOritp"
digndig,2020-04-10 20:56:07,,Twitter for iPhone,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
LowKahTee,2020-04-10 20:56:06,,Twitter for iPhone,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
HadeelZs,2020-04-10 20:56:05,,Twitter for iPhone,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
BuddhaWorship,2020-04-10 20:56:05,Canada,Twitter for iPhone,,"Batshit crazy - “CDC advises that critical infrastructure workers may be permitted to continue work following potential exposure to COVID-19, provided they remain asymptomatic” ➡️ somebody forgetting asymptomatic transmission?? #COVID19 https://t.co/eno0El1YPA"
Timothy_Hughes,2020-04-10 20:56:04,America Europe Australia Asia,Twitter Web App,"socialselling, digitalselling, sales, salestips, salesleader, prospecting, salestruth, modernselling, covid_19, covid19, coronavirus, newnormal, exitstrategy","Introduction to LinkedIn 2020 - Linked Tutorial, Social Selling https://t.co/1eo0EewwDY via @DLAIgnite by  @alexander_low #socialselling #digitalselling #sales #salestips #salesleader #prospecting #salestruth #modernselling #covid_19 #covid19 #coronavirus #newnormal #exitstrategy https://t.co/37Nc0yi9hA"
Ninhyl,2020-04-10 20:56:03,En todas partes,Twitter for Android,COVID19,"""To give you an idea of how bad it is, at this hospital more than 75% of the patients now are #COVID19."" 

Sky News' @alexrossiSKY witnesses the battles inside an intensive care unit treating #coronavirus patients in Barcelona. 

More on this story here: https://t.co/SdsslidUbS https://t.co/JjPqpFsusU"
stopmyirsbill,2020-04-10 20:56:01,"7777 ALAVRADO, STE 211
SAN DIEGO, CA 91942/
619-592-2708",Twitter Web App,"COVID19, grants, SBArelief, federalrelief, EIDL","ALERT! You can receive a $10,000 #COVID19 CASH #grants when you apply for #SBArelief If your business is impacted by the COVID-19 Pandemic you qualify to apply for #federalrelief #EIDL Program. 
FREE Teleconference: 4/11/2020
Click for details: 
https://t.co/hSNr4ODoys"
drzgezdentok1,2020-04-10 20:55:59,"İstanbul, Türkiye",Twitter for iPhone,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
BrianNolan1974,2020-04-10 20:55:59,Ireland,Twitter for iPhone,COVID,156 residents of Irish nursing homes have died from #COVID-19 in 41 days. That's 54% of all COVID deaths so far. First time we got that figure. #COVIDー19 #COVID19 #COVIDー19 #coronavirus
LucyCotts,2020-04-10 20:55:58,Carlisle,Twitter for Android,COVID19,"Albert Chambers, a 99-year-old war veteran, has thanked NHS nurses who cared for him while he had #COVID19, which he has now recovered from.

Read more about the UK #coronavirus outbreak: https://t.co/TZBDK9XaMG https://t.co/KfMkS4DdCn"
donoldtrump22,2020-04-10 20:55:50,,Twitter for iPhone,COVID19,"Albert Chambers, a 99-year-old war veteran, has thanked NHS nurses who cared for him while he had #COVID19, which he has now recovered from.

Read more about the UK #coronavirus outbreak: https://t.co/TZBDK9XaMG https://t.co/KfMkS4DdCn"
Kenny_UK_,2020-04-10 20:55:47,UK ,Twitter for iPhone,COVID19,"New data suggests that if you're black or hispanic in the United States, you're twice as likely to die from #COVID19 https://t.co/LztEqJCP1Z"
artgirl_andrea,2020-04-10 20:55:42,California -The Wildfire State,Twitter for Android,,"""My father would not be afraid to point out what was wrong.""

Doctor Abdul Mabud Chowdhury, who had warned the PM that health worked needed more protective equipment, passed away after 15 days in hospital with #COVID19. 

More on his story here: https://t.co/foTizvXKLP https://t.co/KPuiWhJsxq"
ineeshadvs,2020-04-10 20:55:41,"Doha, Qatar",Twitter for iPhone,"judaism, islam, christianity, COVID19, religion",Love your neighbour: how #judaism #islam and #christianity are coming together over #COVID19 #religion https://t.co/LHvmTIjxIl https://t.co/zAy3LprPhf
MiriamOCal,2020-04-10 20:55:32,"Dublin, Ireland",Twitter for iPhone,COVID,156 residents of Irish nursing homes have died from #COVID-19 in 41 days. That's 54% of all COVID deaths so far. First time we got that figure. #COVIDー19 #COVID19 #COVIDー19 #coronavirus
AnalyticaGlobal,2020-04-10 20:55:29,Worldwide,Global Analytica,COVID19,"New data suggests that if you're black or hispanic in the United States, you're twice as likely to die from #COVID19 https://t.co/tUJ00fHQ4o"
robmorris123,2020-04-10 20:55:27,,Twitter for iPhone,COVID19,"New data suggests that if you're black or hispanic in the United States, you're twice as likely to die from #COVID19 https://t.co/LztEqJCP1Z"
tammycepblack,2020-04-10 20:55:16,"Charm City, USA",Twitter for iPhone,COVID19,A new #COVID19 video update is now available on the IDF website and IDF YouTube channel. Watch it here: https://t.co/fhFykLZZW5 #Coronavirus
jmkuhn99,2020-04-10 20:55:16,LA / Phoenix / Telluride ,Twitter for Android,COVID19,"New data suggests that if you're black or hispanic in the United States, you're twice as likely to die from #COVID19 https://t.co/LztEqJCP1Z"
GeorgiaEMA,2020-04-10 20:55:16,"Atlanta, GA",Twitter Web App,,"The State of Georgia has partnered with @cvspharmacy Minute Clinic to provide Drive-Thru COVID-19 Testing at @GeorgiaTech This vlog will walk you through the process in ASL by @DMC4MC David Cowan and All Hands On. 
https://t.co/2yRStdexee
  #NovelCoronavirus #Coronavirus #COVID19"
chicholmf,2020-04-10 20:55:14,,Twitter for Android,COVID19,"New data suggests that if you're black or hispanic in the United States, you're twice as likely to die from #COVID19 https://t.co/LztEqJCP1Z"
Booya24072682,2020-04-10 20:55:12,,Twitter Web App,COVID19,"Albert Chambers, a 99-year-old war veteran, has thanked NHS nurses who cared for him while he had #COVID19, which he has now recovered from.

Read more about the UK #coronavirus outbreak: https://t.co/TZBDK9XaMG https://t.co/KfMkS4DdCn"
Auriandra,2020-04-10 20:55:12,Lake Wobegon MN,Twitter Web App,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
ranchero_42,2020-04-10 20:55:12,,Twitter for iPad,"coronavirus, lockdown","(WATCH+SHARE) In this special edition, we completely dismantle the West's increasingly shaky #coronavirus '#lockdown' narrative, and show beyond any reasonable doubt why it was never needed in the first place... #COVID19 
https://t.co/2x3T0XJ18s"
IamRachaelLee,2020-04-10 20:55:07,Eve’s Dimension 🙏🏾❤️,Twitter for Android,"COVID19, coronavirus","But Coronavirus is only affecting countries with big currency .. so in actuality covid-19 is a disease representing our economics but in this pandemic form... China, Italy, United States... Not Africa, Australia, Canada??? #COVID19 #coronavirus"
AFBAbenefits,2020-04-10 20:55:03,,Sprout Social,COVID19,"AFBA understands that some of our members may experience financial hardship and may find it difficult to continue making contributions (payments) for their life insurance benefit as a result of the coronavirus outbreak. Learn more here:
https://t.co/6rB9rTySPv #COVID19 https://t.co/TLxC3pX1yE"
HassanBinsayee1,2020-04-10 20:55:01,"Hyderabad, India",Twitter for iPhone,COVID19,"New data suggests that if you're black or hispanic in the United States, you're twice as likely to die from #COVID19 https://t.co/LztEqJCP1Z"
SaboJune,2020-04-10 20:55:01,Tampa,Twitter for iPad,COVID19,"Albert Chambers, a 99-year-old war veteran, has thanked NHS nurses who cared for him while he had #COVID19, which he has now recovered from.

Read more about the UK #coronavirus outbreak: https://t.co/TZBDK9XaMG https://t.co/KfMkS4DdCn"
ShTolee,2020-04-10 20:55:00,México prehispánico 🇲🇽,Twitter for iPhone,,How does COVID-19 kill? Uncertainty is hampering doctors’ ability to choose treatments https://t.co/QFkAnb5ziS #pandemic #covid19 #coronavirus https://t.co/47JnpAMYfZ
TPE_connect,2020-04-10 20:55:00,online,TweetDeck,"Newborn, Thailand, Faceshields, Coronavirus, CoronavirusPandemic, CoronavirusOutbreak, COVID, COVID19, COVID2019, COVIDー19, Covid_19",Newborn babies made to wear tiny face shields to protect them from coronavirus.. #Newborn #Thailand #Faceshields #Coronavirus #CoronavirusPandemic #CoronavirusOutbreak #COVID #COVID19 #COVID2019 #COVIDー19 #Covid_19 https://t.co/TvrQdvf0Tx
baphometx,2020-04-10 20:54:59,Athens - Greece,Buffer,"Google, Apple, Technology, DataPrivacy, DataProtection, HumanRights, Coronavirus, COVID19",#Google and #Apple have teamed up to use a Bluetooth-based framework to track the spread of the novel coronavirus—while in theory still preserving the privacy of those who use it  https://t.co/bhx4Qw2RZg #Technology #DataPrivacy #DataProtection #HumanRights #Coronavirus #COVID19 https://t.co/TETF5stmYl
CarrieCensurada,2020-04-10 20:54:55,,Twitter for Android,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
Martinez20Money,2020-04-10 20:54:55,,Twitter for iPhone,,"Batshit crazy - “CDC advises that critical infrastructure workers may be permitted to continue work following potential exposure to COVID-19, provided they remain asymptomatic” ➡️ somebody forgetting asymptomatic transmission?? #COVID19 https://t.co/eno0El1YPA"
_Awake_Soul_,2020-04-10 20:54:53,,Twitter for iPhone,"coronavirus, lockdown","(WATCH+SHARE) In this special edition, we completely dismantle the West's increasingly shaky #coronavirus '#lockdown' narrative, and show beyond any reasonable doubt why it was never needed in the first place... #COVID19 
https://t.co/2x3T0XJ18s"
DebraWr08019555,2020-04-10 20:54:53,,Twitter Web App,COVID19,"New data suggests that if you're black or hispanic in the United States, you're twice as likely to die from #COVID19 https://t.co/LztEqJCP1Z"
fewhrsafterthis,2020-04-10 20:54:51,"Brooklyn, NY",Twitter for iPhone,,"""My father would not be afraid to point out what was wrong.""

Doctor Abdul Mabud Chowdhury, who had warned the PM that health worked needed more protective equipment, passed away after 15 days in hospital with #COVID19. 

More on his story here: https://t.co/foTizvXKLP https://t.co/KPuiWhJsxq"
Toetterbeck,2020-04-10 20:54:49,Spain@the mom,Twitter for iPhone,,"A review of vaccines for preventing Covid-19 infections shows five of those projects are in early-stage clinical trials, with 18 more in preclinical stage. https://t.co/jTCkR4rj7C #Science #Business #Covid19 #Coronavirus #Vaccines #ClinicalTrials"
mellos10,2020-04-10 20:54:49,,Twitter Web App,,"@Allkeyshop join @globalgiving !  Fight the covid19 with the allkeyshop team

https://t.co/ld4c3oZ2Iy

#Allunitedagainstcovid19 #COVID--19 #staysafe #stayathome #GlobalGiving #coronavirus #confinement #Lockdown #Charity #Giveaway @foldingathome https://t.co/MxS204336K"
ceoworld,2020-04-10 20:54:43,"Attiki, Greece",Twitter Web App,"CEO, covid19",Emotionally Supporting Employees through COVID-19 from #CEO Sunny Bajaj via @ceoworld https://t.co/0ogWyKZ8KL #covid19 #coronavirus
kamlesh07,2020-04-10 20:54:36,"ÜT: 19.230016,72.856857",Twitter for Android,"StayAtHome, Covid19, Coronavirus, StaySafe, RealEstateIndia","DO IT AT HOME
Be Safe Together to Fight Covid-19.

#StayAtHome #Covid19 #Coronavirus #StaySafe #RealEstateIndia #StayAtHomeChallenge #lockdownextension #StayHome #StayHomeStaySafe #StayHomeSaveLives https://t.co/S0YG5b8MoB"
screen_name,created_at,location,source,hashtags,text
ben_a_adler,2020-04-10 20:54:36,"Berkeley, CA",Twitter for iPhone,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
FrancisRichens,2020-04-10 20:54:34,"Bude, Cornwall, UK",Twitter for iPad,,"Lockdown: Week Two

Healthy Person: This is unbearable. I'm going out of my mind.

Person with ME/CFS: I've been housebound for ten years.

HP: That must be nice.

#lockdown #lockdownuk #Covid_19 #coronavirus #COVID19 #pwME #MyalgicE #MECFS #MedEd #NHS #chronicillness #r4today"
twitemarti,2020-04-10 20:54:33,United States ,Twitter for Android,COVID19,"As concerns about the protection of human rights amid #COVID19 grow, the UN is calling on countries to ensure the rights of all people are at the heart of the global response to the #coronavirus crisis.

https://t.co/NHwiZJMby5"
AllieGalvin,2020-04-10 20:54:31,,Twitter for Android,,"***Please share with UK Government employees***

Invotra is offering free access to GOV.invotra. 

GOV.invotra has been opened up to support communications and knowledge sharing throughout the COVID-19 pandemic. 

https://t.co/DGXybfedZ0

#Gov #NHS #Defence #COVID19 #Coronavirus"
48hippo,2020-04-10 20:54:29,"Kill Devil Hills, NC",Twitter for iPhone,COVID19,"Albert Chambers, a 99-year-old war veteran, has thanked NHS nurses who cared for him while he had #COVID19, which he has now recovered from.

Read more about the UK #coronavirus outbreak: https://t.co/TZBDK9XaMG https://t.co/KfMkS4DdCn"
MiloWear1A,2020-04-10 20:54:28,,Twitter for iPhone,,"Batshit crazy - “CDC advises that critical infrastructure workers may be permitted to continue work following potential exposure to COVID-19, provided they remain asymptomatic” ➡️ somebody forgetting asymptomatic transmission?? #COVID19 https://t.co/eno0El1YPA"
dorizuckerman,2020-04-10 20:54:27,"Los Angeles, CA",Twitter for iPhone,COVID19,"This is the moment staff at Darent Valley Hospital in Dartford cheered as a recovering #COVID19 patient left intensive care.

For the latest updates on #coronavirus, click here: https://t.co/TqQ0SZabHn https://t.co/b0s5l6pqUs"
fassy20,2020-04-10 20:54:27,"Glasgow, Scotland",Twitter for iPhone,,"""My father would not be afraid to point out what was wrong.""

Doctor Abdul Mabud Chowdhury, who had warned the PM that health worked needed more protective equipment, passed away after 15 days in hospital with #COVID19. 

More on his story here: https://t.co/foTizvXKLP https://t.co/KPuiWhJsxq"
Lisalocket11,2020-04-10 20:54:24,,Twitter for iPhone,,"South Yorkshire Police have apologised after an officer told a family in Rotherham they were not allowed in their own garden during the #coronavirus lockdown.

For the latest updates on the UK's #COVID19 outbreak, click here: https://t.co/TZBDKaeMbg https://t.co/hrxmeVpoSx"
raghad_sawalhi,2020-04-10 20:54:19,,Twitter Web App,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
NiallOGlacain,2020-04-10 20:54:18,,Twitter Web App,COVID,156 residents of Irish nursing homes have died from #COVID-19 in 41 days. That's 54% of all COVID deaths so far. First time we got that figure. #COVIDー19 #COVID19 #COVIDー19 #coronavirus
ZacSunbro,2020-04-10 20:54:16,"Caerphilly, Wales",Twitter for iPhone,COVID19,"New data suggests that if you're black or hispanic in the United States, you're twice as likely to die from #COVID19 https://t.co/LztEqJCP1Z"
md_pinheiro,2020-04-10 20:54:14,"Manaus, Brazil",Twitter for Android,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
russelltim151,2020-04-10 20:54:13,,Twitter for Android,CoronaApp,"So did @Google &amp; @Apple steal their #CoronaApp idea from @PeppPt, a team of over 130 European scientists, technologists &amp; experts?

31 March: https://t.co/JiM6xkJjyw

10 April: https://t.co/HWfgRsK5fV

#COVID19 #CoronaVirus #GDPR #DataPrivacy https://t.co/SpNYzYa7Eo"
WestatScott,2020-04-10 20:54:12,,Twitter Web App,"HIV, COVID19",Find a list of resources from federal agencies on #HIV and #COVID19 with information for people with HIV and the providers and service organizations that support them: https://t.co/zSwttXx9x9 @CDCgov @HRSAgov @NIH @HHSGov https://t.co/yNvHw8aEjF
Bugs4US,2020-04-10 20:54:09,"South Carolina, USA",Twitter for Android,,"Latest for @postandcourier: African Americans in South Carolina are at a much greater risk for serious illness or death after contracting COVID-19, according to new data that highlights systemic healthcare and socioeconomic disparities here   https://t.co/IQWKLsa6Tf"
BrianLCountrym1,2020-04-10 20:54:02,"Chicago, IL",Twitter for Android,CORONAVIRUS,"1 OF THE 3 #CORONAVIRUS BOMBSHELLS IN MY BOOK HAS JUST BEEN PROVEN TRUE:
Scientists from China have identified two strains of COVID-19.
See pages 44 &amp; 204: The Dangers Of The Duality Of COVID19
Get your copy now: https://t.co/LGyUaKC4Vi
ABC confirmed: https://t.co/iH1jR2wb34
08"
9_sgm,2020-04-10 20:53:58,Amman / jordan,Twitter for iPhone,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
PeaceLibLady,2020-04-10 20:53:50,Where the Spirit leads me.,Twitter for Android,COVID19,"In California, the Judicial Council has made bail for minor felony offenses and misdemeanors $0 to curb the spread of #COVID19. 

@kira_lerner has the story, via @theappeal: https://t.co/Arnn5xudnm"
loveisbrilliant,2020-04-10 20:53:47,,Twitter for iPhone,,"Seven homeless people died in Islington last year – and @our_MoH Museum of Homelessness has launched a new memorial site to document those killed by #COVID19 #Coronavirus
https://t.co/PSGnvngpo7"
KCCKohlWelles,2020-04-10 20:53:46,"Seattle, WA",Twitter Web App,COVID19,"Most people with #COVID19 have milder illness and are able to recover at home without medical care. 🛀🛌🌡

Follow these steps if you or someone in your household has symptoms of COVID-19 ➡️  https://t.co/1hUz1dN5O6 https://t.co/e24jLpzTrt"
gfongIDpharm,2020-04-10 20:53:45,"LA, CA",Twitter for Android,,"Google and Apple team up on coronavirus tracing project. The rare double corporate blog post:

https://t.co/oBYJnxEvim

https://t.co/xsJIAv3prx"
