screen_name,created_at,location,source,hashtags,text
Hoi_Pollois,2020-04-21 16:14:44,"Florida & North Carolina, USA",Twitter for Android,,"📺 Share the hell out of this new digital ad from @JoeBiden knocking @realDonaldTrump not accepting any responsibility during the COVID-19 crisis.

As Harry Truman once said, ""The Buck Stops Here"" with the President of the United States. Joe Biden agrees. 

#Biden2020 https://t.co/cpDsiW7Cfq"
givehopehelp,2020-04-21 16:14:44,"Lee' Summit, Missouri",Twitter for iPhone,"GivingTuesdayWeekly, NoFemaleWithout","#GivingTuesdayWeekly! JOIN THE MOVEMENT: share an act of giving hope, help &amp; love to others and or yourself. 
COVID-19 did not stop menstrual cycles. If you are in NEED OF PERIOD PRODUCTS and live in the KC METRO area let us know. #NoFemaleWithout donate@givinghopeandhelp.com https://t.co/l13U7WZk6S"
johnlin88,2020-04-21 16:14:44,"Washington, DC",Twitter Web App,,"Today, the FCC awarded $649,000 to @umichmedicine in Ann Arbor, Michigan to implement remote patient monitoring for high risk COVID-19 patients and to expand video visit capacity so that patients can receive medical care at home during the pandemic."
ORSPartners,2020-04-21 16:14:44,"Philadelphia, PA",Twitter Web App,,"While your business has been impacted by COVID-19, the recovery of your business will be dependent on the trajectory you establish as we re-emerge into the new and different post-pandemic world. Now is the time to plan. 2/3"
sheboyganwisc,2020-04-21 16:14:44,"Sheboygan, Wisconsin",Twitter Web App,,"📺 Watch the video of Mayor Vandersteen's COVID-19 update from the April 20 Common Council meeting
https://t.co/OHs6j2l2Re"
RaiMamta,2020-04-21 16:14:43,"Tennessee, USA",Twitter for iPhone,,"The @PrinSciAdvOff  notes the release of COVID-19 Med Inventory - a district-level short-term forecast of medical inventory for #covid19. This includes inventory for intensive, acute supportive care requirements.
Link: https://t.co/BNAG9ynKiL https://t.co/Qm8V96sWJc"
LOVE1011FM,2020-04-21 16:14:43,"Savannah, GA",SocialFlow,,"Positive COVID-19 cases rise to over 19,800 in Ga. https://t.co/TI0M6nP7HI"
iecamdata,2020-04-21 16:14:43,"Illinois, USA",Hootsuite Inc.,TeachingTuesday,"This #TeachingTuesday, join NCFL President and Founder Sharon Darling and other national experts for a special @readingby3rd webinar, ""Making Sense of COVID-19: Federal Relief Packages and Supports for Families and Their Children."" Today 12:30-2 p.m. EDT. https://t.co/EUfcmDcSIN"
maggie_reader,2020-04-21 16:14:43,"Fremont, CA",Twitter for iPhone,,"Richard Epstein originally said the Covid-19 threat was overrated and only 500 Americans would die. 

In the most recent iteration of his piece he says it’s overrated and only 50,000 Americans will die."
DaleBoyd01,2020-04-21 16:14:43,Turlock CA,Twitter for Android,,"Good news for me and my family.  Last week I tested positive for Covid antibodies, confirming I cleared the virus after weeks without symptoms.  I’ve also signed up for a clinical trial to donate my blood plasma and expect to make the donation in the coming weeks"
BYUapologist,2020-04-21 16:14:43,"Arlington, VA",Twitter Web App,HowWeFeel,"I’m using #HowWeFeel to help track and fight COVID-19. For each new user HWF is donating a meal through @FeedingAmerica. 345,751 meals donated so far! Download it here: https://t.co/PRDfaIY5tO"
ScottSt1963,2020-04-21 16:14:43,"Florida, USA",Twitter for iPhone,,Chairman and CEO Jeffrey Lurie has announced that he and the Philadelphia Eagles are making $1 million in donations to help combat the impact of COVID-19 in the City of Philadelphia.
NECCSpokane,2020-04-21 16:14:43,"Spokane, WA",Twitter Web App,,Did you lose health care coverage due to the COVID-19 pandemic? Our patient benefits coordinators will help any community member apply for state health insurance coverage. You do not need to be a patient to take advantage of this benefit. https://t.co/G5gIxLRcwx
THeinrich22,2020-04-21 16:14:42,"Kentucky, USA",Twitter for iPhone,,.@realDonaldTrump request copies of ALL death cert’s marked COVID-19 as main cause of death where underlying conditions were killing them already. Dem tactics 2 inflate #’s make this a scam+no different from the flu! We’ve been had+it’s all about the election @TheJusticeDept https://t.co/zbn6UyVEhm
Stevaavo,2020-04-21 16:14:42,"Boston, MA",Twitter Web App,,"@johnleland, appreciate your coverage of elders isolated by COVID. Any interest in writing about how families can turn iPads/tablets into senior-friendly ""video phones"" to mail to parents/grandparents? I did that for my 96 y.o. grandmother. She's really enjoyed it!"
msgsfromher,2020-04-21 16:14:42,"Rockville, MD",Twitter for iPhone,,My cousin tested positive for COVID-19 so I asked how he’s doing forgetting how dramatic Dominicans are: https://t.co/vCJqCrzx8m
loriPeel3,2020-04-21 16:14:42,"Verona, PA",Twitter for iPhone,,BOOM! Stanford Doctor Reveals GAME CHANGING Covid-19 Numbers That Will S... https://t.co/pleByFpTlo via @YouTube
IoTtogether,2020-04-21 16:14:42,"Texas, USA",Retweet not,IoT,Tech Spending Dropping 3% Due To COVID-19: IDC #IoT @chuckmartin https://t.co/OFwIpVp1Zu
DaveBreitenbach,2020-04-21 16:14:42,"Miami Beach, FL",Twitter for iPhone,,"These ""liberate America"" protesters don't want liberty. They want control. They want to force others to play by their death-cult rules.
My freedom to live must be every bit as protected as their freedom to die. My latest in @thenation 
https://t.co/fOZyNUmSQ7"
Fatboy1999,2020-04-21 16:14:42,"Boston, MA",Twitter Web App,,"@HillaryClinton Hillary just a few weeks ago “2.2 Million Americans will die from Covid.”

*New numbers say 60k will die*

Hillary: “Trump Botched the Covid Response”

THESE PEOPLE ARE EITHER STUPID OR EVIL!"
ocean19520,2020-04-21 16:14:42,"New Jersey, USA",Twitter for Android,,How well is President Donald Trump doing in handling the Covid-19 crisis?
spfarr2112,2020-04-21 16:14:41,"Raleigh, NC",Twitter for Android,,I'm watching these protests on the news and all I can see is Covid-19 having a block party. 😷
FLMomNYGirl,2020-04-21 16:14:41,"Florida, USA",Twitter for Android,,"Singapore's second-wave outbreak has been driven by people coming into the country with covid-19. European countries are closing their borders. But Trump is evil for suspending immigration at the moment (which, for all practical purposes, was already happening)."
RBGriffin17,2020-04-21 16:14:41,"Chandler, AZ",Twitter for Android,,can't wait for the Supreme Court to hold that COVID-19 is such an emergency that Trump can halt all immigration but not enough of an emergency to extend absentee voting in Wisconsin by 6 days
BurtonRev,2020-04-21 16:14:41,"St. Louis, MO",Twitter for iPad,,"Compel big corporations whom benefitted from massive corporate tax cut to mass produce test. Big Pharma owes us that much. They will still make their money, but they need to make it on what we all need - more Covid 19 test -2"
davekincaid,2020-04-21 16:14:40,"Eau Claire, WI, USA",TweetDeck,COVID,"From Sweden: a new study shows at least 11 percent of people in Stockholm have #COVID antibodies (meaning they already have had COVID and recovered). The actual number is likely much higher. (Another scientist in the article says the real figure is 1/3.)

https://t.co/tmXizkqTbZ"
taitum_bishop99,2020-04-21 16:14:40,"Buffalo, NY",Twitter for iPhone,,"More NYPD officers have been killed by COVID-19 than have been killed by US civilians in the last 20 years.

If you threw a fit because Kaepernick kneeled but now want to reopen the country, maybe it wasn't cops that you actually cared about."
JenkiLi,2020-04-21 16:14:40,"Newport News, VA",Twitter for iPhone,,"These ""liberate America"" protesters don't want liberty. They want control. They want to force others to play by their death-cult rules.
My freedom to live must be every bit as protected as their freedom to die. My latest in @thenation 
https://t.co/fOZyNUmSQ7"
BiznezNuna,2020-04-21 16:14:39,"Arizona, USA",Twitter for Android,,Trump may not even get to the COVID-19 part of his COVID-19 press conference today. https://t.co/MZCpDnpqNY
mccormick1942,2020-04-21 16:14:39,"North Las Vegas, NV",Twitter for iPad,,"So far, 794,651 Americans have contracted COVID-19 after infection from the Coronavirus and 42,486 have died. 
58,220. So @realDonaldTrump is 15,734 human beings away from reaching the U.S. death toll in the Vietnam war."
kurtbberry,2020-04-21 16:14:39,"Boston, MA",Twitter Web App,,"@CityOfBoston @marty_walsh Notice how they omit Death by Age and instead tell us Cases by Age, which is useless information. The petty tyrants don't want you to know how low your chances of dying from Covid actually are."
LaraSeattle,2020-04-21 16:14:39,"Seattle, WA",Twitter for iPhone,,can't wait for the Supreme Court to hold that COVID-19 is such an emergency that Trump can halt all immigration but not enough of an emergency to extend absentee voting in Wisconsin by 6 days
zipwhip,2020-04-21 16:14:39,"Seattle, WA",Twitter Web App,"tcpa, fcc, covid19",Read about the FCC’s new ruling on using texting to slow the spread of COVID-19. #tcpa #fcc #covid19 https://t.co/TH03LBrwKl
MSAatMcCourt,2020-04-21 16:14:38,"Washington, DC",Twitter Web App,,"Questions or concerns re: how McCourt is handling the COVID-19 crisis? Join a townhall with the Deans today or tomorrow! RSVP via Google Link: 
https://t.co/fy8K9ueniv https://t.co/qVoOb8Huf4"
