screen_name,created_at,location,source,hashtags,text
ruinedmyownself,2020-04-10 22:20:06,"Petaling Jaya, Selangor",Twitter for Android,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
JamesKennethBo2,2020-04-10 22:20:06,,Twitter for Android,COVID19,"Albert Chambers, a 99-year-old war veteran, has thanked NHS nurses who cared for him while he had #COVID19, which he has now recovered from.

Read more about the UK #coronavirus outbreak: https://t.co/TZBDK9XaMG https://t.co/KfMkS4DdCn"
VoiceToData,2020-04-10 22:20:06,,VoiceToData,"coronavirus, COVID19, COVID_19","UPDATE: New cases of #coronavirus #COVID19 #COVID_19 in Germany (+888, tot. 121045), US (+882, tot. 492240), Canada (+816, tot. 22059), Colombia (+250, tot. 2473), Niger (+28, tot. 438), Rwanda (+5, tot. 118)"
Frances70736313,2020-04-10 22:20:04,,Twitter for iPhone,"HHS, Overcount, COVID19","HUGE! MN Senator &amp; Dr Reveals #HHS Document Coached Him on How to #Overcount #COVID19 Cases — WITH COPY OF DOCUMENT (VIDEO)

https://t.co/RNrIRwf41U

#QAnon #QAnon2018 #QAnon2020
#DemocratsHateAmerica
#ChineseCoronavirus
#MSMHatesAmerica
#Coronavirus
@realDonaldTrump
@WhiteHouse https://t.co/Pj6ZfauhbX"
SantiPCamara,2020-04-10 22:20:03,España,Twitter for Android,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
McemaAl,2020-04-10 22:20:03,"Guntersville, AL",Twitter for Android,,"""I encourage you to be consistent in your efforts to stay at least 6 feet away from other people and avoid situations that would increase the risk of spreading COVID-19."" Read the full State Health Officer Message for April 2020 at https://t.co/DPoiw02nff. #covid19 #coronavirus https://t.co/0uaXquaRSC"
loveisbrilliant,2020-04-10 22:20:03,,Twitter for iPhone,,"Something that didn't get attention amid the global coronavirus pandemic is the US-led imperialist military alliance NATO had been planning the massive exercise Defender-Europe 20, as a threat to China and Russia

It was scaled down though due to Covid-19 
https://t.co/Yl5rarofLp https://t.co/m763VuruNV"
Howzzeee,2020-04-10 22:20:01,"Dallas, TX",Twitter for iPhone,,"Proud to see our webpage with @IDstewardship chosen by  @BSACandJAC &amp; @EAHPtweet among other prestigious resources in #COVID19 resource Hub
It's updated pretty much daily,check it out
https://t.co/rPd5s3dKY2 📲
https://t.co/tgo3CMIo6s
https://t.co/ceeHKdca4m #IDTwitter @SIDPharm"
KateMetcalf1,2020-04-10 22:20:00,"Brighton, England",Twitter for iPhone,,".@DHSCgovuk have published their latest guidance for those working in health and social care:

The Mental Capacity Act (2005) (MCA) and Deprivation of Liberty Safeguards (DoLS) During the Coronavirus (#COVID19) Pandemic: https://t.co/uKGM0RBjXu"
psycholoroom,2020-04-10 22:19:59,日本 ,Twitter for Android,,"【English】
Novel Coronavirus Disease 2019 (COVID-19) Infection Prevention Handbook for the General Public Ver.2.1 is now available for everyone.
We hope that this will help prevent respiratory infections, including COVID-19, at home．
https://t.co/HTbIvv9LRh
#stayhome #COVID19 https://t.co/WMRBkLVXXB"
adams_catherine,2020-04-10 22:19:59,,Twitter for Android,,"""My father would not be afraid to point out what was wrong.""

Doctor Abdul Mabud Chowdhury, who had warned the PM that health worked needed more protective equipment, passed away after 15 days in hospital with #COVID19. 

More on his story here: https://t.co/foTizvXKLP https://t.co/KPuiWhJsxq"
AlexisBeeching,2020-04-10 22:19:58,"ÜT: 52.024224,0.098878",Twitter for iPhone,,ICU nurse cries uncontrollably describing Covid-19 dead in New York https://t.co/inZ2gASDXe
StBenedict18,2020-04-10 22:19:56,,Twitter for Android,,"@TriciaPatton75 @FlamaBlanca610 @itsajelly1 @1stgrace108 @JimGaffigan Covid19 is the hoax of the century!

Trump needs to sack Fauci. He has done an unbelievable amount of damage already.

https://t.co/K3wWNYtKd9"
ca_webb,2020-04-10 22:19:54,"Boston, MA",Twitter for iPhone,,65+ centers and studies have signed on to be part of the COVID-19 Host Genetics Initiative and answer the question: Why do some people have worse #COVID19 symptoms than others? @dalygene talks about the initiative's origin stories and goals. #coronavirus https://t.co/Q0hYYL27O3
Evelyn24287876,2020-04-10 22:19:53,,Twitter for Android,,"Oh brilliant! Department of Health revised press release from NPHET. Much clearer now. Reference to ""7,054 confirmed cases"" now gone. Clearly states ""there are now 8,089 confirmed cases of #COVID-19 in Ireland. Explains German Lab results. #COVIDー19 #coronavirus #COVID19"
MsBerrio_2018,2020-04-10 22:19:51,"New Jersey, USA",Twitter for iPhone,,Apple and the CDC made a screening tool for Coronavirus (COVID-19) - Apple and CDC. Please share with family and friends! https://t.co/Bw85e5v6Tx
edythe_foss,2020-04-10 22:19:50,,Twitter for iPhone,,"New video released by the U.K.'s air traffic controller shows the effect of the COVID-19 pandemic on air travel over the country. 
#CTVNews #Covid19 #coronavirus #map #plane #UK #flight https://t.co/mdVrJZSeTT"
BoldMML,2020-04-10 22:19:50,Mesa AZ,Instagram,"nerdlife, coronavirus, covıd19, covid_19, covid, suicide, suicideprevention, cabinfever, help, isolation, depression, philosophy, anxiety, instagramaz, sadness, dailythoughts",Trying to wrap my mind: pt4 #nerdlife #coronavirus #covıd19 #covid_19 #covid #suicide #suicideprevention #cabinfever #help #isolation #depression #philosophy #anxiety #instagramaz #sadness #dailythoughts… https://t.co/yjeC4zpX30
Christopheryaje,2020-04-10 22:19:48,"London, England",Twitter for iPad,,"Something that didn't get attention amid the global coronavirus pandemic is the US-led imperialist military alliance NATO had been planning the massive exercise Defender-Europe 20, as a threat to China and Russia

It was scaled down though due to Covid-19 
https://t.co/Yl5rarofLp https://t.co/m763VuruNV"
akashdas1107,2020-04-10 22:19:43,"New Delhi, India",Twitter Web App,"covid19, COVID2019india, Covid_19india, coronavirusinindia","Wow! Thats amazing!
So COVID-19 survivors develop antibodies in their blood, which apparently found to be helpful to severely ill patients.
good news for medical community.
#covid19 #COVID2019india #Covid_19india #coronavirusinindia 
https://t.co/Jw3TbL3ZMX"
Fitozero,2020-04-10 22:19:42,Sector 7-G ,Twitter for Android,,"False-negative COVID-19 test results may lead to false sense of security

Researchers say doctors should expect a less visible second wave of coronavirus infections from people with false-negative test results.
#covid19 #coronavirus #coronavirustest
 https://t.co/USUF3gYCe3"
locgalway,2020-04-10 22:19:42,,Twitter for Android,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
fairfaxlab,2020-04-10 22:19:41,"Oxford, UK",Twitter Web App,,"""My father would not be afraid to point out what was wrong.""

Doctor Abdul Mabud Chowdhury, who had warned the PM that health worked needed more protective equipment, passed away after 15 days in hospital with #COVID19. 

More on his story here: https://t.co/foTizvXKLP https://t.co/KPuiWhJsxq"
OnfromGambier,2020-04-10 22:19:41,,Twitter Web App,"Hikers, hiking, covid19",". @StephenHui writes: #Hikers, please stay the F home https://t.co/o07ZV7oijB via @georgiastraight #hiking #covid19 @adriandix @georgeheyman #bcpoli #outdoors @cinecraig #coronavirus #beautifulbc #britishcolumbia"
euwitonze2000,2020-04-10 22:19:39,Rwanda,Twitter for Android,"Socialdistancing, COVID19","#Socialdistancing &amp; wearing cloth face coverings are important, powerful weapons against #COVID19, because some people are getting infected w/ COVID-19, but showing no symptoms &amp; others are shedding the virus a few days before becoming symptomatic. https://t.co/1vf6UukIGm @npratc"
Nonkoma0048,2020-04-10 22:19:35,JAPAN TOKYO ,Twitter for iPhone,COVID19,"♥️ Be kind to one another &amp; be ready to fight #COVID19.

Get more information and guidance here ➡️ https://t.co/u8MXm8Fllu https://t.co/g9zcwQFKRQ"
ainxbllx_,2020-04-10 22:19:33,40505,Twitter for Android,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
ByteChomper,2020-04-10 22:19:31,Peoples Republic of Madison,Twitter for iPhone,,"Coronavirus Video Update 53 with Critical Care Specialist Roger Seheult, MD
Can Mechanical Ventilation Make COVID-19 Worse In Some Patients?
Should Anticoagulation Be Used?
https://t.co/Yi7l8pQkn8
#COVID19 #coronavirus #CoronavirusPandemic #SARSCoV2"
john9dunn,2020-04-10 22:19:28,,Twitter for Android,"COVID19, Ontario","Status of #COVID19 in #Ontario [Apr 10 10:30am]: 6237 known cases* (478 new cases, 222 total deaths, 22 new deaths, 1598 results pending)

#COVID19ontario #covid19Canada #COVIDー19 #onhealth #COVID19ON #onpoli #COVID_19 #covidontario 
Data: https://t.co/wWVxY8Phf0 https://t.co/NbqBYsv0ZF"
luckyot,2020-04-10 22:19:24,Midlands,Twitter for iPad,,"When you’re supporting others it’s so important to take care of yourself, especially in these circumstances.

Our new Wellbeing FAQs offer resources to support occupational therapists throughout and beyond COVID-19: https://t.co/rbpbUWCYqM"
McginnKeven,2020-04-10 22:19:24,"Tampa, Florida, U.S.A.",Twitter for Android,,"Global Debts will make a recovery from the COVID-19 shutdown extremely difficult. The release of the coronavirus was designed to disrupt the world economy so the Globalist can institute a restart. Corporate debt could create chaos on Wall Street.

https://t.co/99LxaWt0TN"
Nonkoma0048,2020-04-10 22:19:21,JAPAN TOKYO ,Twitter for iPhone,COVID19,"⚠️ Antibiotics don't work against viruses like #COVID19 virus and instead their irrational use increase the risk of antimicrobial resistance.

❎Don't take antibiotics to prevent or treat #COVID19.

For more information and guidance ➡️ https://t.co/u8MXm8Fllu

#AMR https://t.co/cDatHker4u"
Fitozero,2020-04-10 22:19:20,Sector 7-G ,Twitter for Android,,"Newly discovered modifications of the coronavirus RNA offers clues for combatting COVID-19. The findings also shed light on the life cycle of the SARS-CoV-2 virus. #covid19 #genetics #coronavirus
https://t.co/KN7l2OeYLg"
jmhamiltonblog,2020-04-10 22:19:19,🇨🇦🇺🇸,Twitter for iPhone,,COVID-19 update: Trudeau addresses Canadians | Special coverage with @RosieBarton https://t.co/fmLHR9Jjve https://t.co/FQQR0jR6fV
mikecouves,2020-04-10 22:19:18,Planet Earth,Twitter Web App,,"New video released by the U.K.'s air traffic controller shows the effect of the COVID-19 pandemic on air travel over the country. 
#CTVNews #Covid19 #coronavirus #map #plane #UK #flight https://t.co/mdVrJZSeTT"
BLaMuro,2020-04-10 22:19:14,,Twitter for Android,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
HEB2205,2020-04-10 22:19:10,,Twitter for iPad,,"Coronavirus update: Global COVID-19 death toll reaches 100,000, as South Korea says recovered patients test positive again https://t.co/25l6BNZisU"
Fitozero,2020-04-10 22:19:08,Sector 7-G ,Twitter for Android,,"Mathematical model uses real-time monitoring data of COVID-19 transmissibility and severity to fine-tune control strategies, offering a better chance of minimizing a second wave of infection in mainland China. #covid19 #coronavirus
https://t.co/5VC7C3jN1s"
AlisyaNaajiah,2020-04-10 22:19:06,Malaysia,Twitter Web App,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
MedCramVideos,2020-04-10 22:19:04,,Twitter Web Client,"COVID19, coronavirus, CoronavirusPandemic, SARSCoV2","Coronavirus Video Update 53 with Critical Care Specialist Roger Seheult, MD
Can Mechanical Ventilation Make COVID-19 Worse In Some Patients?
Should Anticoagulation Be Used?
https://t.co/Yi7l8pQkn8
#COVID19 #coronavirus #CoronavirusPandemic #SARSCoV2"
sobtinikhil,2020-04-10 22:19:03,"Melbourne, Australia",Twitter for Android,,"👨‍⚕️👩‍⚕️ Remember - always consult a qualified healthcare professional before taking antibiotics. Antibiotics don't work against viruses like #COVID19 virus.  

For more information on COVID-19 ➡️ https://t.co/C3mt4k815w 

#coronavirus

(ENDS) https://t.co/o3Gq9M1bFl"
neeeane,2020-04-10 22:19:01,,Twitter for Android,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
jwsapp,2020-04-10 22:19:00,Carmel–by-the-Sea,Twitter Web App,COVID19,"Concerned about fraudulent #COVID19 testing centers? If you have symptoms &amp; need to get tested, call your state or local health department or a medical provider to find a real testing center. Learn to protect yourself from other COVID-19 frauds at https://t.co/tqo8r0HfVI. https://t.co/hp6kBPm1I1"
aliciadeterman,2020-04-10 22:18:59,,Twitter Web App,"Socialdistancing, COVID19","#Socialdistancing &amp; wearing cloth face coverings are important, powerful weapons against #COVID19, because some people are getting infected w/ COVID-19, but showing no symptoms &amp; others are shedding the virus a few days before becoming symptomatic. https://t.co/1vf6UukIGm @npratc"
lupier_58,2020-04-10 22:18:56,"Tennessee, USA",Twitter Web App,,"👨‍⚕️👩‍⚕️ Remember - always consult a qualified healthcare professional before taking antibiotics. Antibiotics don't work against viruses like #COVID19 virus.  

For more information on COVID-19 ➡️ https://t.co/C3mt4k815w 

#coronavirus

(ENDS) https://t.co/o3Gq9M1bFl"
_merylfernandes,2020-04-10 22:18:53,E8,Twitter for Android,COVID19,"Albert Chambers, a 99-year-old war veteran, has thanked NHS nurses who cared for him while he had #COVID19, which he has now recovered from.

Read more about the UK #coronavirus outbreak: https://t.co/TZBDK9XaMG https://t.co/KfMkS4DdCn"
Knight_Phantom,2020-04-10 22:18:50,Phoenix AZ,Twitter for Android,"COVID19, Coronavirus",". @MusiCares #COVID19 Relief Fund Surpasses $10M Raised To Help Music People Severely Impacted By #Coronavirus Crisis.
https://t.co/sKPqr5sD6S"
SamVanivray,2020-04-10 22:18:48,"Cambridge, MA",TweetDeck,"CambridgeMA, coronavirus",City of Cambridge Partners with Broad Institute on Pilot Project for COVID-19 Testing in Nursing Homes #CambridgeMA #coronavirus https://t.co/u1TZ7yP2PE
psagch,2020-04-10 22:18:47,Novosibirsk,Twitter for Android,,"Contact me if you are a point of care  health care provider, a diagnostic lab or other USFDA approved company who needs COVID-19 IgM/IgG Rapid Test. Overnight delivery available. #covid19 #coronavirus  #rapidtest"
lanct22,2020-04-10 22:18:47,"Wrexham, Wales",Twitter for Android,COVID19,"Albert Chambers, a 99-year-old war veteran, has thanked NHS nurses who cared for him while he had #COVID19, which he has now recovered from.

Read more about the UK #coronavirus outbreak: https://t.co/TZBDK9XaMG https://t.co/KfMkS4DdCn"
ZachHammerberg,2020-04-10 22:18:45,Southwest Florida,Twitter for iPhone,COVID19,"Albert Chambers, a 99-year-old war veteran, has thanked NHS nurses who cared for him while he had #COVID19, which he has now recovered from.

Read more about the UK #coronavirus outbreak: https://t.co/TZBDK9XaMG https://t.co/KfMkS4DdCn"
dkgfanatic000,2020-04-10 22:18:41,Wales,Twitter for Android,COVID19,"Albert Chambers, a 99-year-old war veteran, has thanked NHS nurses who cared for him while he had #COVID19, which he has now recovered from.

Read more about the UK #coronavirus outbreak: https://t.co/TZBDK9XaMG https://t.co/KfMkS4DdCn"
scanova,2020-04-10 22:18:41,UK,Twitter Web App,,"Something that didn't get attention amid the global coronavirus pandemic is the US-led imperialist military alliance NATO had been planning the massive exercise Defender-Europe 20, as a threat to China and Russia

It was scaled down though due to Covid-19 
https://t.co/Yl5rarofLp https://t.co/m763VuruNV"
Nonkoma0048,2020-04-10 22:18:41,JAPAN TOKYO ,Twitter for iPhone,,"👨‍⚕️👩‍⚕️ Remember - always consult a qualified healthcare professional before taking antibiotics. Antibiotics don't work against viruses like #COVID19 virus.  

For more information on COVID-19 ➡️ https://t.co/C3mt4k815w 

#coronavirus

(ENDS) https://t.co/o3Gq9M1bFl"
beth_dunford,2020-04-10 22:18:40,,Twitter for iPhone,,"@IntraHealth President and CEO @PollyDunford shares some advice — from immediate solutions to long-term sustainability — on how #NGOs can help ensure frontline workers have what they need in the battle against the #coronavirus.

🌍 #WHWWeek #COVID19
https://t.co/YYrWyWiod7"
hs88_hs88,2020-04-10 22:18:39,,Twitter for iPad,,"More than 600 healthcare workers have tested positive for covid-19 in Ontario. 

'We are as much at risk': COVID-19 cases rise among health-care workers | CBC News https://t.co/LaNZwiex2O"
aemkea,2020-04-10 22:18:34,,Twitter Web App,COVID19,"#COVID19 Daily Africa Update (April 9th): @Facebook expands its Coronavirus Information Center to 17 African countries. 

For more info and graphic hyperlinks, visit: https://t.co/8RD1xNELtn https://t.co/hKKIIqaEjG"
GrahamYapp,2020-04-10 22:18:33,"Hitchin, Herts, UK",Twitter Web App,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
JenniferLaRocca,2020-04-10 22:18:32,Panama,Twitter for iPhone,"COVID19, music",Why do we turn to music in times of crisis? https://t.co/NH18EZgnR6 #COVID19 #music https://t.co/xfNVXkX4BK
GiannaLuzcando,2020-04-10 22:18:29,Ecuador ,Twitter for iPhone,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
ArthurGillard,2020-04-10 22:18:23,"Sacramento, CA",Twitter for Android,COVID19,"""No, You Did Not Get COVID-19 in the Fall of 2019""
It's really temping to believe a bad cold or flu in 2019 was #COVID19 #SARSCoV2. However, there's just no evidence it's true, genetically or epidemiologically! And no evidence of herd immunity in CA...

https://t.co/a17U5MaBtl"
TheMovieProjec1,2020-04-10 22:18:19,The Island,Twitter Web App,,"""My father would not be afraid to point out what was wrong.""

Doctor Abdul Mabud Chowdhury, who had warned the PM that health worked needed more protective equipment, passed away after 15 days in hospital with #COVID19. 

More on his story here: https://t.co/foTizvXKLP https://t.co/KPuiWhJsxq"
Amb_MacGregor,2020-04-10 22:18:18,Uzbekistan,Twitter for Android,COVID19,"The #COVID19 pandemic comes with particular challenges for the most vulnerable, including people with disabilities. 

@WHO shares tips on how to ensure everyone receives the care they need during the #coronavirus pandemic. https://t.co/ADPlKYjcgz https://t.co/megsHwMhIr"
YoLopatto,2020-04-10 22:18:09,"Mission, BC",Twitter for Android,,"👨‍⚕️👩‍⚕️ Remember - always consult a qualified healthcare professional before taking antibiotics. Antibiotics don't work against viruses like #COVID19 virus.  

For more information on COVID-19 ➡️ https://t.co/C3mt4k815w 

#coronavirus

(ENDS) https://t.co/o3Gq9M1bFl"
rossgore,2020-04-10 22:18:09,,Twitter Web App,"COVID19, forecasts, Data, coronavirus","Want to view #COVID19 county-level #forecasts?

Check out the new #Data driven #coronavirus platform for forecasting VA county level cases and view their #datavisualization at https://t.co/GWg8nTM8Km

Using @nytimes data (https://t.co/OpYREcyxyQ)

#Simulation #Analytics #StayHome https://t.co/qplz42muY1"
Snake2142,2020-04-10 22:18:07,,Twitter for iPhone,,Makes sense...the herd has a tendency to cull its weakest. Jennifer Rubin: More Republicans Than Democrats Will Die Of Coronavirus Because Right Wing Media Is Downplaying Threat | Video | RealClearPolitics #Covid_19 #COVID19 #COVID2019 #coronapocolypse https://t.co/z5jPJD0x6C
seeMohamed7,2020-04-10 22:18:06,Algeria,Twitter for Android,,"Something that didn't get attention amid the global coronavirus pandemic is the US-led imperialist military alliance NATO had been planning the massive exercise Defender-Europe 20, as a threat to China and Russia

It was scaled down though due to Covid-19 
https://t.co/Yl5rarofLp https://t.co/m763VuruNV"
SawyerJerry,2020-04-10 22:18:05,"Maine, USA",Twitter for iPhone,COVID19,"#COVID19 could reverse the limited but important progress that has been made on gender equality and women’s rights.

Women’s leadership and contributions must be at the heart of #coronavirus resilience &amp; recovery efforts.

https://t.co/ZrwlsbwIZc https://t.co/iyJeFOoF7p"
ThaisJuvenal,2020-04-10 22:18:04,"Rome, Lazio",Twitter for iPhone,"COVID19, IndigenousPeoples","In its #COVID19 response, @UNHumanRights notes that States should take into account #IndigenousPeoples’ distinctive concepts of health &amp; consult &amp; consider their free, prior &amp; informed consent in developing preventive measures on COVID-19👉https://t.co/t4hfy6GkRB #WeAreIndigenous https://t.co/AT12rHCway"
AnIllicitWriter,2020-04-10 22:18:04,"Northeast Texas, USA",Twitter for iPhone,,"PSA: Christ has risen! But you won’t if you die of COVID–19. Please don’t attend church this Easter Sunday.

#EasterAtHome #EasterWeekend #Coronavirus #COVID19 ⛪️ https://t.co/sh8RKsp0qr"
Txetxu001,2020-04-10 22:18:04,,Twitter for iPad,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
drlynneuc,2020-04-10 22:18:03,,Twitter for iPad,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
profjura1976,2020-04-10 22:18:02,,Twitter for iPhone,"Paris, France",Excess mortality in #Paris &amp; Eastern regions in #France. For those who still compare: the 2017 peak was one of the worst flu seasons in recent times... #COVID19 https://t.co/YsQCThY2p5 https://t.co/YUYiKpVZqr
conquer66798949,2020-04-10 22:18:01,,Twitter for Android,,"👨‍⚕️👩‍⚕️ Remember - always consult a qualified healthcare professional before taking antibiotics. Antibiotics don't work against viruses like #COVID19 virus.  

For more information on COVID-19 ➡️ https://t.co/C3mt4k815w 

#coronavirus

(ENDS) https://t.co/o3Gq9M1bFl"
RafaelMerino15,2020-04-10 22:18:01,,Twitter for Android,FBI,"The #FBI is warning the public of fraud, scams, and other crime related to the Corona Virus (COVID-19) pandemic. Scammers are leveraging the COVID-19 pandemic to steal your money, your personal information, or both. #COVID19  #scam #fraud https://t.co/bRr9vtBhJs https://t.co/bQcgbG718o"
amer121134,2020-04-10 22:17:58,,Twitter Web Client,,"@Allkeyshop join @globalgiving !  Fight the covid19 with the allkeyshop team

https://t.co/ld4c3oZ2Iy

#Allunitedagainstcovid19 #COVID--19 #staysafe #stayathome #GlobalGiving #coronavirus #confinement #Lockdown #Charity #Giveaway @foldingathome https://t.co/MxS204336K"
BrandIreland,2020-04-10 22:17:57,"Dublin, Ireland",TweetDeck,,"Oh brilliant! Department of Health revised press release from NPHET. Much clearer now. Reference to ""7,054 confirmed cases"" now gone. Clearly states ""there are now 8,089 confirmed cases of #COVID-19 in Ireland. Explains German Lab results. #COVIDー19 #coronavirus #COVID19"
AntoniaEwetuga,2020-04-10 22:17:56,"London, United Kingdom ",Twitter Web App,,ICU nurse cries uncontrollably describing Covid-19 dead in New York https://t.co/AkA0tJHbNs
nowaybutuap,2020-04-10 22:17:53,neverland,Twitter for Android,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
neilap_neil,2020-04-10 22:17:51,Eastern Townships ,Twitter Web App,covid19,"We're all getting it: COVID-19 Coronavirus Disease May Be Twice As Contagious As We Thought #covid19

https://t.co/4mEoLUzIni"
Padraig_McCann,2020-04-10 22:17:45,The Céide Coast,Twitter for Android,COVID,156 residents of Irish nursing homes have died from #COVID-19 in 41 days. That's 54% of all COVID deaths so far. First time we got that figure. #COVIDー19 #COVID19 #COVIDー19 #coronavirus
pterrific,2020-04-10 22:17:45,MNL,Twitter for iPhone,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
msalloo22,2020-04-10 22:17:44,"Leicester, England",Twitter for Android,,"""My father would not be afraid to point out what was wrong.""

Doctor Abdul Mabud Chowdhury, who had warned the PM that health worked needed more protective equipment, passed away after 15 days in hospital with #COVID19. 

More on his story here: https://t.co/foTizvXKLP https://t.co/KPuiWhJsxq"
messageboardusa,2020-04-10 22:17:40,Las Vegas,Twitter for iPhone,"Share, RETWEET, rent, COVID19, coronavirus",#Share #RETWEET I told my landlord I can't pay April rent due to COVID-19—here's how he responded https://t.co/ClCPoJDMex @realDonaldTrump @WhiteHouse  #rent #COVID19 #coronavirus
mrs_cdoucette,2020-04-10 22:17:38,Nova Scotia,Twitter for iPhone,,"More and more Canadians are avoiding public spaces.

If your friends or family members are still going to parks and playgrounds, they are risking lives. Tell them to stop. 

#StayHomeSaveLives. https://t.co/Fk7XSzPG06 #COVID19 #FlattenTheCurve https://t.co/MaUYvnfuAV"
perrotrespatas,2020-04-10 22:17:38,,Twitter Web App,,"Something that didn't get attention amid the global coronavirus pandemic is the US-led imperialist military alliance NATO had been planning the massive exercise Defender-Europe 20, as a threat to China and Russia

It was scaled down though due to Covid-19 
https://t.co/Yl5rarofLp https://t.co/m763VuruNV"
ReddevilxSam,2020-04-10 22:17:37,Earth ,Twitter for Android,COVID19,"Three stories tonight...

🔴 PM 'walking again' as #COVID19 recovery continues https://t.co/U14mJYQ2li

🔴 Getting medics protective gear is a 'Herculean effort' https://t.co/aZ9SbWMP0V

🔴 New UK deaths surpass Italy and Spain's worst daily totals https://t.co/TwhO430v0s https://t.co/W6j2e8KJaE"
LoriPaley,2020-04-10 22:17:36,"British Columbia, Canada",Twitter for iPhone,"Hikers, hiking, covid19",". @StephenHui writes: #Hikers, please stay the F home https://t.co/o07ZV7oijB via @georgiastraight #hiking #covid19 @adriandix @georgeheyman #bcpoli #outdoors @cinecraig #coronavirus #beautifulbc #britishcolumbia"
OCTAVIOARRIAGA,2020-04-10 22:17:33,"Recife, Brasil",Twitter for Android,,"The model revealed the aerosol-cloud containing COVID-19 spreads outside the immediate vicinity of the coughing person and dilutes in the process, but the dilution occurs over several minutes. #covid19 #coronavirus
https://t.co/R7RFJKwrRl"
kristieholt18,2020-04-10 22:17:32,"New York, USA",dlvr.it,,"When COVID-19 Deferrals End, Better Collection Programs Will Be Critical: Coronavirus impact on jobs will drive collections issues. Lenders must blend human and tech efforts to treat people well but ensure recovery. The post When COVID-19 Deferrals End,… https://t.co/YPHbX7Q02d"
architechange,2020-04-10 22:17:28,"Fiji, Australia",Twitter for iPhone,"Coronavirus, SustainableDevelopment, COVID19",The #Coronavirus is affecting all aspects of society &amp; all dimensions of #SustainableDevelopment. How #COVID19 is changing our lives &amp; our way of working @UNDP blog 👉https://t.co/uBc4QsiVI7
GUHURA,2020-04-10 22:17:27,Guanduanis,Guhura,,Coronavirus: Dozens of complaints to Human Rights Commission about Covid-19 racism https://t.co/uyDP0teJmG
mchaggisboss,2020-04-10 22:17:26,perth,Twitter for iPhone,,ICU nurse cries uncontrollably describing Covid-19 dead in New York https://t.co/inZ2gASDXe
GArchibaldCTV,2020-04-10 22:17:26,Canada,Twitter for iPhone,PhysicalDistancing,"Don’t put lives at risk this weekend. 

#PhysicalDistancing means finding new ways to connect with loved ones, especially over the holidays.

#StayHomeSaveLives. https://t.co/FPqYSm4FX9 #COVID19 #FlattenTheCurve https://t.co/h4kM8qgql9"
