screen_name,created_at,location,source,hashtags,text
AHANewYorkCity,2020-04-21 16:28:34,"New York, NY",Sprinklr,,"“The American Heart Association responded almost immediately with a $2.5M investment to fast-track research to investigate the cardiovascular implications of the coronavirus” said Jessica Black, National VP, Community Health, AHA during today’s NY Metro Covid-19 Community Forum. https://t.co/RzMu3dgbaa"
MASENATEGOP,2020-04-21 16:28:34,"Massachusetts, USA",Twitter for iPhone,SmallBiz,"Having issues connecting w/ unemployment? Finding #SmallBiz loan programs difficult to navigate? Curious how you can get tested for COVID-19?

Visit the link below, fill out the form w/ your #covid19MA related issue, &amp; my office will be in touch to assist.
https://t.co/klnwBnrget"
mooreds,2020-04-21 16:28:33,"Boulder, CO",Zapier.com,,"From HN: ""How Is the Shared Kitchen Industry Pivoting to Cope with Covid-19?"": https://t.co/MX0jGq9uKh."
glense2,2020-04-21 16:28:33,Florida,Twitter for Android,,"I am noticing major liberal bot-swarms today.  Newly minted accounts attacking anti-COVID-hysteria tweets en masse.

Clearly, the idiot left is in panic mode as brave red states give them the collective finger and re-open."
woodenIPlaw,2020-04-21 16:28:33,"Washington, DC",Twitter for iPhone,,More than 800K COVID-19 cases. More than 43K deaths since 2/29. @realDonaldTrump This is your legacy as POTUS. https://t.co/gMGKcfHj62
pepcleveland,2020-04-21 16:28:33,"Cleveland, Ohio",TweetDeck,"COVID19, InThisTogetherOhio",#COVID19 by the numbers. https://t.co/vg4tN6d7vM #InThisTogetherOhio https://t.co/YC2c7nvogK
TattooedEnigma,2020-04-21 16:28:32,PA,Twitter for iPhone,,"I've been writing about people who can't get out of jail/prison to protect themselves from COVID, even if they have health problems/are facing nonviolent charges

I can't wrap my mind around how a WN accused of beating his wife/pulling a gun on her got out https://t.co/totEsUKbKC"
miriamvukich,2020-04-21 16:28:32,"Los Angeles, CA",Twitter for iPhone,,"This morning nurses protested for PPE - in front of the White House.

They read the names of healthcare workers who have given their lives trying to save others from COVID-19.

And the list felt endless.

This situation is unacceptable. We need to support our nurses. Now. https://t.co/jKl4JpKP3L"
revscottep,2020-04-21 16:28:32,"Beyond Augusta, GA",Twitter for iPhone,COVID19,"#COVID19 @GaDPH Status Report: as of the 12 p.m. update on 4/21, there are 19,881 total confirmed cases, 3,779 people hospitalized and 799 deaths in Georgia. 88,140 tests have been conducted. The link below will give more statistical information.
https://t.co/T2UVqrxCRo"
Rev_Leviathan,2020-04-21 16:28:32,"Kentucky, USA",Twitter for Android,,"First COVID-19 and now this?  What have we done, Lord? https://t.co/IERNQH8Kj6"
RichKingArtie,2020-04-21 16:28:32,"Fort Campbell North, KY",Twitter for iPhone,,I walk in here everyday knowing I’m risking my life. But I’m here to make sure every hospital in Nashville gets the medicines they need during Covid 19 I don’t see myself as a hero just doing my job. https://t.co/O3s2q2D813
terry803,2020-04-21 16:28:32,"South Carolina, USA",Twitter Web App,,"New York’s death rate from COVID-19 is 24 X higher than Florida’s and 54 X higher than Texas. There is no clear connection between lockdown and no lockdown, in fact negative correlation. Open the world up again, with care. Wear a mask, use sanitizer.
https://t.co/8wpzk9V9oM"
Daniell92336556,2020-04-21 16:28:32,"Fox Island, WA",Twitter for iPad,,"Now that word has gone out from the CDC to go back through your records and recode any deaths that looked even remotely like COVID-19 as a COVID-19 death, expect to see mini-one-day spikes in death counts from various states - just like we saw from NY.

Hospitals gotta get paid."
PeteMorrisonMI,2020-04-21 16:28:31,"Michigan, USA",Twitter for Android,,"Gov. Whitmer: Let's not play politics with COVID-19.

Also Gov. Whitmer apparently: I'm going to quietly hire Joe Biden's ""progressive"" political data firm to collect MI patients' private medical information and hope no one notices."
PullmanWA,2020-04-21 16:28:31,"Pullman, Washington, USA",Twitter Web App,,"Join us online during COVID-19!

Our exhibitions are now online in order to better serve your needs during this time. View our first virtual exhibition showcasing the talents of our MFA grads here!
https://t.co/4r2eCteWVV https://t.co/bizOZAtsI7"
alfromct,2020-04-21 16:28:31,"Connecticut, USA",Twitter for iPhone,SmartNews,Still think it's just like the flu? COVID-19 now officially killed more Americans than the entire 2019 flu season -- and it's just starting #SmartNews  https://t.co/uLbtyry0kx
robinfclark,2020-04-21 16:28:31,"Atlanta, GA",Twitter Web App,,"Another day, another spot-on piece by @ElieNYC. Today's subject? The ""liberate America"" turkeys who claim they just want the freedom to get sick and gun tote like they did before, but who really want to force other people to go to work and maybe die. https://t.co/UP4sybexty"
GAPIMNYorg,2020-04-21 16:28:31,"New York, NY",Twitter for iPhone,,"As COVID-19 continues and our community members increasingly experience homelessness, its a moral and public health imperative that @NYCMayor open up at least 30k hotel rooms for homeless NYers. #HomelessCantStayHome @VOCALNewYork"
BartonDouglas,2020-04-21 16:28:31,"New York, NY",Twitter for iPhone,,Everyone seeking to understand the extent of Trump’s botched response to COVID-19 must recognize that Trump wasted one of the country’s best weapons to fight a pandemic: The Strategic National Stockpile of protective equipment. https://t.co/5ABsuqCZnr
trendichi,2020-04-21 16:28:31,"Chicago, IL",Twitter for iPhone,,COVID-19 hearing some States are opening public businesses as early as Friday. https://t.co/UQZl2wdRh4
briasolo,2020-04-21 16:28:30,"Palmyra, VA",Twitter for iPhone,,"President Trump now seeks to distract us from his fumbled COVID-19 response by trying to put the blame on immigrants. The truth is many immigrants are on our front lines, protecting us as doctors, nurses, health aids, farmworkers, and restaurant workers. https://t.co/nJef4W5qZK"
robin7048,2020-04-21 16:28:30,"Seattle, Washington",Twitter for iPhone,,WELCOME HOME: Residents cheer and honk car horns to celebrate the safe return of their neighbor after he spent almost a month in the hospital with COVID-19. https://t.co/yISBrLWgrn https://t.co/QEyfM9yubk
bigbabygravycab,2020-04-21 16:28:30,"Houston, TX",Twitter for iPhone,,"@SenTomCotton @WHO Who’s spinning who????
https://t.co/gcWQQTNxW5"
DillPickleRL,2020-04-21 16:28:29,"New Jersey, USA",Twitter Web App,,"This morning nurses protested for PPE - in front of the White House.

They read the names of healthcare workers who have given their lives trying to save others from COVID-19.

And the list felt endless.

This situation is unacceptable. We need to support our nurses. Now. https://t.co/jKl4JpKP3L"
srhousingnews,2020-04-21 16:28:29,"Chicago, IL",Hootsuite Inc.,,"Covid-19 presents challenges for most senior living providers, but the pandemic is hitting operators in the current epicenters of New York and New Jersey particularly hard. Featured: @ChelseaSrLiving @RiverSpringHlth @Welltower @MullaneySHN Read more: https://t.co/ArcZqLhVAH"
wsherrer,2020-04-21 16:28:29,"Arkansas, USA",Twitter for iPad,,@JoshuaPotash To say that some folks in this country have lost their minds is much more than my opinion. Shameful behavior! Our politics have become more lethal than this virus. A vaccine is badly needed for Covid-19 but one is so desperately needed for the insanity that is infecting America.
DezortMichelle,2020-04-21 16:28:29,Oklahoma,Twitter for iPhone,,COVID-19 'Survivor' Chris Cuomo And CNN Pretend He Just Left His Basement. But He Was Berating A Bicyclist On Easter Sunday. https://t.co/SW8d6UoqlC via @gatewaypundit
rae_job,2020-04-21 16:28:29,"Wyoming, USA",Twitter for Android,,Everyone seeking to understand the extent of Trump’s botched response to COVID-19 must recognize that Trump wasted one of the country’s best weapons to fight a pandemic: The Strategic National Stockpile of protective equipment. https://t.co/5ABsuqCZnr
Patrici04278024,2020-04-21 16:28:28,"Lincoln, NE",Twitter for Android,,"For years, the US government has been funding cruel animal experiments at the Wuhan Institute of Virology, which may have contributed to the global spread of COVID-19, and research at other labs in China with virtually no US oversight.

It has to end now.

https://t.co/Bjxs89GPgw"
hontonik,2020-04-21 16:28:28,"New York, NY",Twitter Web App,,"Supreme COVID 19 Box Logo US Residential Proxies Now Available⚡️

Release Date: Friday April 24th

TRUE RESIDENTIALS WITH 100MS SPEEDS OR LOWER!

❄️UNBANNABLE❄️

Purchase: https://t.co/sUDNnlp6Pf

🚨GIVEAWAY🚨

10 Winners Will Receive 10 Free Proxies!

1. RT
2. Follow

ENTER IN! https://t.co/fxLdbWaejh"
DecompIex,2020-04-21 16:28:28,NJ,Twitter for iPhone,,"Supreme COVID-19 Relief Box Logo
tee isn’t the only release. There will
still be a collaboration box logo tee
releasing SS20 season as well 🔮 https://t.co/L38iawpOmO"
WKLA,2020-04-21 16:28:28,"West Hollywood, CA",Twitter for iPhone,,More than 800K COVID-19 cases. More than 43K deaths since 2/29. @realDonaldTrump This is your legacy as POTUS. https://t.co/gMGKcfHj62
jmlarkin,2020-04-21 16:28:28,"Cambridge, MA",Twitter Web App,,"Across many interviews, my sense is that this decision won't shock many. According to this helpful post by @educationweek, Massachusetts will become the 35th state to take this action -- even as we have the fifth-most COVID cases per capita: https://t.co/kUzQLe3V55"
suzytoenail,2020-04-21 16:28:28,"Portland, OR",Twitter for Android,COVIDー19,"We are shocked by the news of a fatal shooting incident involving a @WHO vehicle carrying #COVIDー19 test samples in Rakhine State #Myanmar. 

Sincere condolences to the family of Mr Pyae Sone Win Maung who lost his life on duty. #NotATarget 

https://t.co/juCom8m4XT https://t.co/8AshzIDb4B"
davidlmobley,2020-04-21 16:28:28,"Irvine, CA",TweetDeck,,"My blog mostly deals with topics relating to my faith, but yesterday I wrote a bit about how our ""new normal” post-COVID may differ from the old normal. Some may be interested. https://t.co/UnsdtIA39s"
END_JRN,2020-04-21 16:28:28,Manhattan NY,Twitter Web App,,"Is it OK to exercise in Outdoors if we stay 6 feet apart from ALL other persons, say in solitary sports like Running, Walking, Dog Walking, Hiking? 

Yes. It should be fine. But NO CONGREGATING. 

Local authorities should issue COVID CITATIONS if Local laws permit. https://t.co/qXGmQsECEI"
wickedwoman1,2020-04-21 16:28:27,"Connecticut, USA",Twitter for Android,,Everyone seeking to understand the extent of Trump’s botched response to COVID-19 must recognize that Trump wasted one of the country’s best weapons to fight a pandemic: The Strategic National Stockpile of protective equipment. https://t.co/5ABsuqCZnr
Greg44827283,2020-04-21 16:28:27,"St Louis, MO",Twitter for Android,,COVID-19 'Survivor' Chris Cuomo And CNN Pretend He Just Left His Basement. But He Was Berating A Bicyclist On Easter Sunday. https://t.co/hFcg6diu5d via @gatewaypundit
Debster2017,2020-04-21 16:28:27,"Guthrie, OK",Twitter for iPad,,"CNN's April Ryan Asks If Stay At Home Protestors Should Refuse Medical Care If They Contract COVID 

This is just sickening...

https://t.co/AlL59E0xMh"
anangstyknitter,2020-04-21 16:28:27,"Des Moines, IA",Twitter for Android,,"The pandemic caused the Census Bureau to cancel its plans to hand-deliver announcements to households that are hard to reach by U.S. mail. That probably explains some of rural America’s low response rates to the Census so far.

#Census2020 #rural https://t.co/5wCL2rgeVS"
2Mgroundhogdays,2020-04-21 16:28:27,Northern California,Twitter Web App,,"Never let a good crisis go to waste.....

Republicans are colluding with Congressional Democrats to sneak gun control into the next COVID-19 stimulus package. These traitors are launching a bi-partisan attack on your rights. 

Link to oppose ⬇️

https://t.co/zyYyZSPu2n"
Sportsradio1450,2020-04-21 16:28:26,"Springfield, Illinois",TweetDeck,,Ill. Comptroller Susan Mendoza reviewed her office's work during the COVID-19 pandemic today on AM Springfield: https://t.co/BoIonUJzYz
Tamster_D,2020-04-21 16:28:26,Oringes USA,Twitter for iPhone,,I am a Democrat running against Republican Jim Jordan. Jordan sides with Trump over the doctors on ending social distancing. He appeared on Glenn Beck and trashed Speaker Pelosi. And he voted against COVID-19 relief funding. Please retweet and join our fight to defeat Jim Jordan.
KentOgle,2020-04-21 16:28:26,"Oklahoma City, OK",Twitter for Android,,"21 new covid-19 deaths reported from the OK State Health department, but 5 are from the past 24 hours. https://t.co/upOfLFSaZj"
lollyazul,2020-04-21 16:28:26,"New Jersey, USA",Twitter for iPhone,,"Now that word has gone out from the CDC to go back through your records and recode any deaths that looked even remotely like COVID-19 as a COVID-19 death, expect to see mini-one-day spikes in death counts from various states - just like we saw from NY.

Hospitals gotta get paid."
stevespearson,2020-04-21 16:28:25,Chicago Suburbs IL,Twitter Web App,,One great lesson from the COVID-19 crisis is the need to decouple America from the Chinese supply chain. Trump was always right. https://t.co/b8PvOtPxFe
zenj8,2020-04-21 16:28:25,California,Twitter Web App,,COVID-19 'Survivor' Chris Cuomo And CNN Pretend He Just Left His Basement. But He Was Berating A Bicyclist On Easter Sunday. https://t.co/hFcg6diu5d via @gatewaypundit
BOURRELL,2020-04-21 16:28:25,"Indiana, USA",Twitter Web App,,"One other key point - about 190,000 Americans over 85 have died this year, and 345,000 over 75. Many of those died from respiratory illness or pneumonia. Thus, depending on how loose the criteria becomes for #COVID probable deaths, the #COVID numbers can get very big very fast."
luisa_tasayco,2020-04-21 16:28:25,"Manhattan, NY",Twitter Web App,,CBS reporter Weijia Jiang asked Trump why he downplayed COVID-19 — he told her to keep her voice down https://t.co/WF5Ylkphae
traceet1113,2020-04-21 16:28:25,"League City, TX",Twitter Web App,,"@99freemind And there's this:
""The evidence for a protective effect of smoking (or nicotine) against COVID-19 is bizarrely strong.""
https://t.co/EuLdlytyJh"
JasonLoch,2020-04-21 16:28:25,"Madison, WI",Twitter Web App,,"In happier days we held our penultimate Evensong in the City on Accession Day, with over a congregation of over a hundred and a wonderful and thoughtful write-up by @edwest https://t.co/27FFbWLu3Q

Sadly Covid prevents us from matching that for the Queen's birthday, but we tried! https://t.co/dhzfzAqmN7"
MHBFem,2020-04-21 16:28:25,Colorado,TweetDeck,,This whole COVID thing reminds me of the downloading music episode of southpark where the poor rich celebrities had to have slightly worse versions of extravagant things. Except its billionaires having slightly less money and people dying.
LurveThyNaybor,2020-04-21 16:28:25,"Texas, USA",Twitter for Android,,So. The first governor to start re-opening his state is the one who said last month that he didn't know COVID could be passed by asymptomatic persons? Do I have that right?
madlawschoolbi,2020-04-21 16:28:24,"Lincoln, NE",Twitter for Android,,"It blows my mind. We are at 75 days+ of dealing with COVID here in Vietnam,with 5 days of no new cases,and are sort of starting to hear about the possibilities of reopening things in the nearer future.Meanwhile other countries are like ""ok were below 1k deaths a day time to open"""
NCdotGov,2020-04-21 16:28:24,"North Carolina, USA",Twitter Web App,JOBALERT,"#JOBALERT: Health Care Technicians
Join Our COVID-19 Response Team
Location: Statewide
Department: @ncdhhs 
Apply: https://t.co/YMMN2nkzxn
#Work4NC #COVID19 #healthcarejobs #nursingjobs @NCdotGov https://t.co/jNGE2BcYCL"
BeverlyFire,2020-04-21 16:28:24,"Beverly, MA",Twitter for Android,,DUA will be holding a Spanish-Language Virtual Town Hall today at 2:30PM to walk through the PUA application process step-by-step. No prior registration required to follow along online. https://t.co/i8gl2yoD5x https://t.co/zXBzH8ejPt
oconeeresa,2020-04-21 16:28:24,"Tenille, GA",Paper.li,,3 Ways to Integrate Computer Science into Your COVID-19 Planning https://t.co/OYeU5dfZ8S
pareising,2020-04-21 16:28:24,"Hawaii, USA",Twitter for Android,,Three of our member companies established programs so their employees with medical/lab expertise can volunteer to help local health care organizations. Hear from four employees who are answering the call to help their communities: https://t.co/To0S8U1PrP @LillyPad @Merck @pfizer
MyGrindNvrSleep,2020-04-21 16:28:24,"Ontario, OR",Twitter for iPhone,COVID19,"As a way to support #COVID19 relief efforts, I signed a @Broncos jersey to raise money for the Colorado COVID Relief Fund hosted by the State of Colorado and @UnitedWayDenver.

To bid or donate➡️ https://t.co/JK3rXa3Lsw

To obtain resources &amp; assistance➡️ https://t.co/5RoIYTumaj"
DharmaMonkey,2020-04-21 16:28:24,"U Street, Washington, DC",Twitter Web App,,"There is a way to safely reopen by summer, and stay open. It won’t be easy but it can be done. https://t.co/KCYF1ix82C"
H6RR6RSH6W,2020-04-21 16:28:23,North Texas,Twitter for iPhone,,Everyone seeking to understand the extent of Trump’s botched response to COVID-19 must recognize that Trump wasted one of the country’s best weapons to fight a pandemic: The Strategic National Stockpile of protective equipment. https://t.co/5ABsuqCZnr
janissf,2020-04-21 16:28:23,"Copiague, NY",Twitter for iPad,,"These ""liberate America"" protesters don't want liberty. They want control. They want to force others to play by their death-cult rules.
My freedom to live must be every bit as protected as their freedom to die. My latest in @thenation 
https://t.co/fOZyNUmSQ7"
InspiringU2,2020-04-21 16:28:23,"Midwest, USA",Twitter Web App,,"42,043 Americans have 
died from Covid-19."
andreafed,2020-04-21 16:28:23,"California, USA",Twitter Web App,,Hospital deserts in reopening states could mean a rural COVID catastrophy. https://t.co/MvzG5AtDgu
Shebeqwq,2020-04-21 16:28:23,"Monticello, AR",Twitter for iPhone,,What am I mad about you ask? Why are people protesting the government trying to stop the spread of a VIRUS? Why are people PROTESTING TO CATCH COVID-19
mwilliams3865,2020-04-21 16:28:22,"Milton, GA",Twitter for iPhone,,"Schmuck
https://t.co/WEJC1eVN2w"
mrobiinson1978,2020-04-21 16:28:22,"Texas, USA",Twitter Web App,,"Never let a good crisis go to waste.....

Republicans are colluding with Congressional Democrats to sneak gun control into the next COVID-19 stimulus package. These traitors are launching a bi-partisan attack on your rights. 

Link to oppose ⬇️

https://t.co/zyYyZSPu2n"
safetaco,2020-04-21 16:28:22,"Reno, Nevada USA",Twitter Web App,,@GovSisolak DOWN WITH SISOLAK COVID COMMUNISM!
BullandBeard,2020-04-21 16:28:22,"Winston-Salem, NC",Twitter Web App,,"It was a pleasure joining @HeyOrca for their Agency Support Series on COVID-19. Humbled to be a guest!

https://t.co/4Ej1zzQzMO"
Thomcat04,2020-04-21 16:28:22,Alberta or Arizona,Twitter for iPad,,"Choose Kindness.  We are an essential service and so we stay open to help our Calgary community.  Our new COVID-19 hours are MONDAY-FRIDAY 9AM- 6PM and SATURDAYS 9AM-5PM.

Here are ways you can help our community with simple acts of kindness:
https://t.co/Q7jpztCzcR"
SumanSh58123278,2020-04-21 16:28:21,"Jammu &Kashmir, INDIAN UT",Twitter for Android,,27 employees of Sathyam TV  tested positive for Covid-19. Mohan Lazarus and Paul Dinakaran sermons for negative. Jesus on silent mode.
BluTexGal,2020-04-21 16:28:21,"Texas, USA",Twitter for iPhone,,"This morning nurses protested for PPE - in front of the White House.

They read the names of healthcare workers who have given their lives trying to save others from COVID-19.

And the list felt endless.

This situation is unacceptable. We need to support our nurses. Now. https://t.co/jKl4JpKP3L"
ChangeCo_,2020-04-21 16:28:21,"Oakland, CA",Twitter Web App,"FreeBlackMamas, ClientNews, NationalBailout","@Essie4justice is raising funds to #FreeBlackMamas from cages, an action that is more urgent than ever as their lives are at high risk of COVID-19. Learn how you can help at https://t.co/1RFIB2JSFF #ClientNews #NationalBailout"
BamesJurky,2020-04-21 16:28:21,"Denver, CO",Twitter for iPhone,,"The takeaway here: This is happening because hospitals should have enough ICU space for sick people, not because the virus goes away on Sunday.  https://t.co/oFjcXhSbsR"
jeff_sachse,2020-04-21 16:28:21,"Manitowoc, WI",Twitter for Android,,Can anyone with experience using @PowerBI help with a sharing question?  I'm seeking the best way to share an interactive (filterable) report to web.  This is related to our COVID-19 survey project.
MandelSchool,2020-04-21 16:28:20,"Cleveland, Ohio",Twitter Web App,,We stand with our colleagues at @CWRU and America’s leading research universities as they take the fight to Covid-19 in our labs and hospitals.  #ProudToBeOnTheirTeam #CWRU #BlueCWRU @caseathletics https://t.co/cfoqV3yhAv
SallyA,2020-04-21 16:28:20,"San Francisco, CA",Twitter for iPhone,,"Amoeba is a place where people can be themselves &amp; music reigns supreme. Our stores have weathered many storms, but we don’t know that we can get through COVID-19.

We must humbly ask for your help. If you are able to donate, we would be forever grateful. https://t.co/JnwbwQaMlZ"
katelynnwoods15,2020-04-21 16:28:20,"Boise, ID",Twitter for iPhone,,"Ashlee Ramirez, a registered nurse who has spent the last month working long hours in an emergency room and helping to intubate COVID-19 patients, has not received stimulus money because she files her taxes jointly with her husband, Fredy, a Honduran citizen https://t.co/7AAeUWqjRP"
doyourkegels,2020-04-21 16:28:20,"Philadelphia, PA",Twitter for iPhone,,Here is a breakdown of how the Eagles $1 million donation to COVID-19 relief efforts will be distributed. https://t.co/Wl9fohLl7b
MiamiSpringsFL,2020-04-21 16:28:20,Miami Springs FL,Twitter for Android,,"April 21 10AM report: Miami Springs is now showing 3 cases, Medley has 6 and VG is still at zero. City of Miami 5,935, Hialeah 1,246, Miami Beach 648, Doral 120, Coral Gables 110 and Miami Lakes 42. 

https://t.co/VF3MDKhpwW"
jtkstc,2020-04-21 16:28:20,USA,Twitter Web App,,"Sadly, we have lost over 42K Americans to COVID-19, but the Presidents says he's likely saved billions.  Hello, the US only has 330M people, the world has 7.5B.  Unreal, we need change immediately, we need @JoeBiden and @KamalaHarris quickly.  https://t.co/MQmo7R4tNn"
Phillyscapes,2020-04-21 16:28:19,Landsdowne PA,Twitter for iPhone,FlyEaglesFly,"#FlyEaglesFly: Jeffrey Lurie and the Philadelphia Eagles donate $1 million to COVID-19 relief efforts in the City of Philadelphia
https://t.co/rTdql6nlJa"
DGiesige,2020-04-21 16:28:19,"#HotInCleveland, Ohio USA",Twitter for Android,,"After our players unboxed our new jerseys — they signed and sent them back for auction!

ALL proceeds will go to our Hats Off To Our Heroes Fund which aids those persisting in the face of adversity during the COVID-19 pandemic

Bid now » https://t.co/kVsbEtqivz https://t.co/VAzTCa1sm5"
McNukes,2020-04-21 16:28:19,USA,Twitter for iPhone,,"NEW @MonmouthPoll of NJ

Gov. Phil Murphy (D) approval
Approve - 71% (+50)
Disapprove - 21%

Trump approval
Approve - 41% (-15)
Disapprove - 56%

Murphy COVID-19 handling
Good - 79% (+69)
Bad - 10%

Trump COVID-19 handling
Good - 41% (-11)
Bad - 52%
https://t.co/CgsPMYXk5j"
KetoSustainable,2020-04-21 16:28:19,"Florida, USA",Twitter Web App,COVID19,"NEWS: Avoiding processed food could help you survive #COVID19, experts say 

University of California doctor Robert Lustig said processed food ""sets you up for inflammation, which COVID-19 is happy to exploit"".

""Time to rethink your menu.""

https://t.co/OJqgHeXqyP #obesity #NHS https://t.co/eiTHDpcTeq"
IndStateNursing,2020-04-21 16:28:19,"Terre Haute, IN",TweetDeck,COVID19,STUDENTS: The Foundation for Academic Nursing has created a support fund to assist students impacted directly by #COVID19. Fifty awards in the amount of $500 are available and will be made directly to nursing students. Learn more and apply by April 27: https://t.co/9Z9rXpLyyq https://t.co/jKtAvoLviM
Dirk_Buster,2020-04-21 16:28:19,"Redding, CA",Twitter Web App,,"Breaking: pre-print research ""Factors associated w/ hospitalisation and critical illness among 4,103 patients with #Covid_19 disease in NYC"" In the decision tree for admission, the most important features were age &gt;65 and #obesity @AbdTahrani @ConscienHealth @busetto_luca @DrSdeG https://t.co/BjawuDZErS"
GypsyFreedom1,2020-04-21 16:28:19,"Ohio, USA",Twitter for Android,,Do you think Michigan Gov. Gretchen Whitmer has done a good job navigating the state through the COVID-19 outbreak?
USCHSForChem,2020-04-21 16:28:19,"Upper St Clair, PA",Twitter for iPhone,socialdistancing,"Are current #socialdistancing guidelines enough to keep us safe? via @NatGeo 
https://t.co/08AlAwUcB0"
rickgladstone,2020-04-21 16:28:19,"New York, NY",Twitter Web App,,"""At the same time while dealing with a COVID-19 pandemic, we are also on the brink of a hunger pandemic.""  @WFPChief speaking to the United Nations Security Council."
JustinSchroeder,2020-04-21 16:28:19,"Milwaukee, WI",Twitter Web App,,"Opinion: What does a city look like in the COVID-19 era?

Two urban specialists identified 9 trends that are likely to play out in the months and years ahead.
https://t.co/XSDxdxmsTP"
thebroadroomnyc,2020-04-21 16:28:19,"New York, NY",Twitter for iPhone,,The Brooklyn Democratic Machine is trying to remove ALL of the candidates from the ballot in the upcoming special election for NYC Council —​ EXCEPT for their preferred candidate. Add your name to demand that ALL candidates appear on the ballot on 6/23: https://t.co/tWtxuoJO7l
CraigMSchultz,2020-04-21 16:28:19,DC,Twitter for iPad,,@DonaldJTrumpJr Your dad has literally killed thousands because of his slow and tepid response to the Covid pandemic. No “closing border again” stunt will distract.
gmomo33,2020-04-21 16:28:18,"Arizona, USA",Twitter for Android,,"According to new antibody tests, as many as 65 million Americans are already infected with COVID-19. That puts CFR at about 0.06%, or LESS THAN the flu.

You get that Liberal babies? Your precious COVID-19 is LESS DEADLY than the flu.

Trump is calling your bluff."
CarlaWVTM13,2020-04-21 16:28:18,"Birmingham, Alabama",Twitter for iPhone,,COVID-19 deaths range in age from 5-107. https://t.co/LA9pZyYEe6
KatyinIndy,2020-04-21 16:28:18,USA,Twitter for iPad,,"As of Thursday, according to the Johns Hopkins tracker:

US Population: 328 million
US COVID-19 Cases: 667,801
US COVID-19 Deaths: 29,465

Spain, Italy, France, Germany, UK Population: 323 million
S,I,F,G,UK COVID-19 Cases: 742,823
S,I,F,G,UK COVID-19 Deaths: 77,186

TY @POTUS"
Yaaaahu,2020-04-21 16:28:18,"Los Gatos, CA",Twitter for Android,,"Covid-19 is no joke for many patients so we have to work together. The staff are also themselves exposed to the infection &amp; also at risk of taking the infection home to their families. Having said that, I wish that people have more compassion and solidarity in these crucial times"
TheGuidingVike,2020-04-21 16:28:18,"North Canton, Ohio",Hootsuite Inc.,COVID,AP students: check your email for updates from @CollegeBoard &amp; us!  Don't forget to complete our AP intent survey! So far 95% of respondents indicated you are taking your AP exam this year despite the challenges #COVID-19 has had on preparation. 💪 👏 https://t.co/Hzsd3aUINy https://t.co/ZwGRRsAauo
GeorgiaHistory,2020-04-21 16:28:18,"Savannah, Georgia",Twitter Web App,,"If you are documenting life during the current pandemic, we would like for you to share it with us! In sharing your stories of struggle, triumph, and creativity you will become a part of the recorded history of this pandemic for future generations. 
https://t.co/zON2ejJ0Wm"
belladip,2020-04-21 16:28:17,"Wildomar, CA",Twitter for iPhone,,"This morning nurses protested for PPE - in front of the White House.

They read the names of healthcare workers who have given their lives trying to save others from COVID-19.

And the list felt endless.

This situation is unacceptable. We need to support our nurses. Now. https://t.co/jKl4JpKP3L"
JodieHMDavid,2020-04-21 16:28:17,"Seattle, WA",Twitter Web App,,"Palliative care for covid-19 at the frontline: here's the article you've been waiting for:
https://t.co/sTBjYCneco
Hospitals only, though.
@Maherjane"
nastd,2020-04-21 16:28:17,"Lexington, KY",Twitter Web App,"COVID19, digitalhealth",#COVID19 and digital transformation. #digitalhealth https://t.co/wzrsUW9glY
RanMan954,2020-04-21 16:28:17,"Fort Lauderdale, Florida",Twitter for Android,,COVID-19 hearing some States are opening public businesses as early as Friday. https://t.co/UQZl2wdRh4
iconventures,2020-04-21 16:28:17,"Palo Alto, California",Twitter for iPhone,,"Nomad Health is proud to announce the launch of our Healthcare Heroes Program, in which we are providing our nurses with N95 masks, COVID-19 test kits, 24/7 counseling services, and quarantine coverage benefits at no cost. Learn more about the program: https://t.co/CIms1WD91E https://t.co/9Nx66u0jCl"
MarjoT13,2020-04-21 16:28:17,"Gainesville, Florida",Twitter Web App,,"😳FINES &amp; JAIL TIME if you don’t stay IN YOUR HOUSE...

....unless you’re part of the deep state high society club that is. 💁‍♀️

👉🏻George Stephanopoulos Walking in the Hamptons After COVID-19 Diagnosis👈🏻
https://t.co/7MzkjZ8Fhf"
BenjaBloodworth,2020-04-21 16:28:17,"Tallahassee, FL",Twitter for iPhone,,"With cheap flights and Atlanta opening, I wonder how far COVID-19 is going to spread in two weeks."
triaraimundo,2020-04-21 16:28:17,"Chicago, IL",Twitter Web App,,"Did you miss yesterday’s program with @C_A_Bertini and the @WHO’s @davidnabarro? 

Learn more about the COVID-ready state by rewatching our program in full now 📹  https://t.co/Lg7XnLqtID"
YohJudy,2020-04-21 16:28:16,"Realville, USA",Twitter for iPhone,,One great lesson from the COVID-19 crisis is the need to decouple America from the Chinese supply chain. Trump was always right. https://t.co/b8PvOtPxFe
AAvery47,2020-04-21 16:28:16,"Boston, MA",GaggleAMP,,"During the pandemic, JARVISS has provided critical information to State National Guard headquarters as personnel are activated and deployed to support relief efforts in all 50 states, Washington D.C., and the U.S. territories. Read More: https://t.co/FZ7j9dRP66"
BOURRELL,2020-04-21 16:28:16,"Indiana, USA",Twitter Web App,,"1/ Okay, the French paper. Published April 11, received no attention. The authors exhaustively tracked an early French #COVID cluster in a ski chalet. The findings are of great importance for two reasons: first, one of the cases was a child - a nine-year-old... https://t.co/rwNWDeCJ9o"
